project_id,year,day,landuse,landcover,change_process,plotid
8,1984,234,Forest,Trees,NA,142
8,2017,211,Forest,Trees,Stable,142
8,1984,259,Forest,Trees,NA,143
8,2017,213,Forest,Trees,Stable,143
8,1984,232,Forest,Trees,NA,144
8,2017,211,Forest,Trees,Stable,144
8,1984,218,Forest,Trees,NA,145
8,2017,212,Forest,Trees,Stable,145
8,1984,232,Forest,Trees,NA,146
8,2017,226,Forest,Trees,Stable,146
8,1984,232,Forest,Trees,NA,147
8,2017,217,Forest,Trees,Stable,147
8,1984,234,Other,Non-tree,NA,148
8,2008,213,Other,Non-tree,Stable,148
8,2017,212,Forest,Trees,Growth/Recovery,148
8,1984,319,Forest,Trees,NA,149
8,2017,217,Forest,Trees,Stable,149
8,1984,232,Forest,Trees,NA,150
8,1993,224,Forest,Trees,Stable,150
8,1994,179,Forest,Non-tree,Harvest,150
8,2012,253,Forest,Trees,Growth/Recovery,150
8,2017,219,Forest,Trees,Stable,150
8,1984,218,Forest,Trees,NA,151
8,1996,196,Forest,Trees,Stable,151
8,1997,214,Forest,Non-tree,Harvest,151
8,2015,215,Forest,Trees,Growth/Recovery,151
8,2016,219,Forest,Non-tree,Harvest,151
8,2017,213,Forest,Trees,Growth/Recovery,151
8,1984,193,Forest,Trees,NA,152
8,2017,218,Forest,Trees,Stable,152
8,1984,243,Forest,Trees,NA,153
8,2017,212,Forest,Trees,Stable,153
8,1984,193,Forest,Trees,NA,154
8,2017,218,Forest,Trees,Stable,154
8,1984,218,Forest,Trees,NA,155
8,2017,212,Forest,Trees,Stable,155
8,1984,193,Forest,Trees,NA,156
8,2017,219,Forest,Trees,Stable,156
8,1984,234,Forest,Non-tree,NA,157
8,2006,214,Forest,Trees,Growth/Recovery,157
8,2017,212,Forest,Trees,Stable,157
8,1984,234,Forest,Trees,NA,158
8,2008,211,Forest,Trees,Stable,158
8,2009,213,Forest,Non-tree,Harvest,158
8,2017,219,Forest,Trees,Growth/Recovery,158
8,1984,218,Forest,Non-tree,NA,159
8,1990,259,Forest,Trees,Growth/Recovery,159
8,2017,213,Forest,Trees,Stable,159
8,1984,232,Forest,Trees,NA,160
8,2005,209,Forest,Trees,Stable,160
8,2006,212,Forest,Non-tree,Harvest,160
8,2017,217,Forest,Trees,Growth/Recovery,160
8,1984,193,Forest,Trees,NA,161
8,2017,219,Forest,Trees,Stable,161
8,1984,193,Forest,Trees,NA,162
8,2017,211,Forest,Trees,Stable,162
8,1984,232,Forest,Trees,NA,163
8,2017,211,Forest,Trees,Stable,163
8,1984,232,Forest,Trees,NA,164
8,2011,249,Forest,Trees,Stable,164
8,2012,205,Forest,Trees,Harvest,164
8,2017,217,Forest,Trees,Growth/Recovery,164
8,1984,193,Forest,Trees,NA,165
8,2017,211,Forest,Trees,Stable,165
8,1984,232,Forest,Trees,NA,166
8,2017,219,Forest,Trees,Stable,166
8,1984,193,Forest,Trees,NA,167
8,2017,211,Forest,Trees,Stable,167
8,1984,193,Forest,Trees,NA,168
8,2017,218,Forest,Trees,Stable,168
8,1984,291,Forest,Trees,NA,169
8,1994,213,Forest,Trees,Stable,169
8,1995,209,Forest,Non-tree,Harvest,169
8,2002,211,Forest,Trees,Growth/Recovery,169
8,2017,213,Forest,Trees,Stable,169
8,1984,259,Forest,Trees,NA,170
8,2017,213,Forest,Trees,Stable,170
8,1984,154,Forest,Trees,NA,171
8,2017,212,Forest,Trees,Stable,171
8,1984,243,Forest,Trees,NA,172
8,2017,213,Forest,Trees,Stable,172
8,1984,234,Forest,Trees,NA,173
8,1994,213,Forest,Trees,Growth/Recovery,173
8,2017,212,Forest,Trees,Stable,173
8,1984,234,Forest,Trees,NA,174
8,2008,211,Forest,Trees,Stable,174
8,2009,214,Forest,Non-tree,Harvest,174
8,2017,212,Forest,Trees,Growth/Recovery,174
8,1984,232,Forest,Trees,NA,175
8,2017,219,Forest,Trees,Stable,175
8,1984,193,Forest,Trees,NA,176
8,2013,215,Forest,Trees,Stable,176
8,2014,219,Forest,Non-tree,Harvest,176
8,2017,211,Forest,Non-tree,Stable,176
8,1984,232,Forest,Trees,NA,177
8,2017,217,Forest,Trees,Stable,177
8,1984,232,Forest,Trees,NA,178
8,1990,215,Forest,Trees,Stable,178
8,1991,219,Forest,Non-tree,Harvest,178
8,2007,207,Forest,Trees,Growth/Recovery,178
8,2017,217,Forest,Trees,Stable,178
8,1984,193,Forest,Trees,NA,179
8,2004,215,Forest,Trees,Stable,179
8,2005,217,Forest,Non-tree,Harvest,179
8,2017,219,Forest,Trees,Growth/Recovery,179
8,1984,218,Forest,Trees,NA,180
8,2017,212,Forest,Trees,Stable,180
8,1984,193,Forest,Trees,NA,181
8,2017,211,Forest,Trees,Stable,181
8,1984,232,Forest,Trees,NA,182
8,2006,228,Forest,Trees,Stable,182
8,2007,207,Forest,Non-tree,Harvest,182
8,2017,210,Forest,Trees,Growth/Recovery,182
8,1984,218,Forest,Trees,NA,183
8,2017,212,Forest,Trees,Stable,183
8,1984,241,Forest,Trees,NA,184
8,1985,243,Forest,Non-tree,Harvest,184
8,1995,214,Forest,Trees,Growth/Recovery,184
8,2017,219,Forest,Trees,Stable,184
8,1984,218,Forest,Trees,NA,185
8,1986,175,Forest,Trees,Stable,185
8,1987,162,Forest,Non-tree,Harvest,185
8,1998,128,Other,Non-tree,Stable,185
8,2008,211,Forest,Trees,Growth/Recovery,185
8,2017,212,Forest,Trees,Stable,185
8,1984,218,Forest,Trees,NA,186
8,2001,216,Forest,Trees,Stable,186
8,2002,243,Forest,Trees,Harvest,186
8,2017,212,Forest,Trees,Growth/Recovery,186
8,1984,218,Forest,Trees,NA,187
8,2017,213,Forest,Trees,Stable,187
8,1984,259,Forest,Trees,NA,188
8,2017,213,Forest,Trees,Stable,188
8,1984,193,Forest,Trees,NA,189
8,2010,223,Forest,Trees,Stable,189
8,2011,234,Forest,Trees,Harvest,189
8,2017,211,Forest,Trees,Growth/Recovery,189
8,1984,232,Forest,Trees,NA,190
8,1989,197,Forest,Trees,Stable,190
8,1990,215,Forest,Non-tree,Harvest,190
8,2011,257,Forest,Trees,Growth/Recovery,190
8,2017,217,Forest,Trees,Stable,190
8,1984,232,Other,Non-tree,NA,191
8,1994,218,Forest,Trees,Growth/Recovery,191
8,2017,209,Forest,Trees,Stable,191
8,1984,232,Forest,Trees,NA,192
8,2017,217,Forest,Trees,Stable,192
8,1984,193,Forest,Trees,NA,193
8,2017,210,Forest,Trees,Stable,193
8,1984,175,Forest,Trees,NA,194
8,2017,217,Forest,Trees,Stable,194
8,1984,234,Forest,Trees,NA,195
8,2009,214,Forest,Trees,Stable,195
8,2010,217,Forest,Trees,Harvest,195
8,2017,213,Forest,Trees,Growth/Recovery,195
8,1984,259,Forest,Trees,NA,196
8,2017,213,Forest,Trees,Stable,196
8,1984,232,Forest,Trees,NA,197
8,2017,217,Forest,Trees,Stable,197
8,1984,193,Forest,Trees,NA,198
8,2017,218,Forest,Trees,Stable,198
8,1984,193,Forest,Trees,NA,199
8,2008,211,Forest,Trees,Stable,199
8,2009,213,Other,Non-tree,Harvest,199
8,2017,211,Other,Non-tree,Stable,199
8,1984,248,Forest,Trees,NA,200
8,2013,214,Forest,Trees,Stable,200
8,2014,209,Forest,Non-tree,Harvest,200
8,2017,217,Forest,Non-tree,Stable,200
8,1984,234,Forest,Trees,NA,201
8,2017,212,Forest,Trees,Stable,201
8,1984,193,Forest,Trees,NA,202
8,2000,237,Forest,Trees,Growth/Recovery,202
8,2017,211,Forest,Trees,Stable,202
8,1984,248,Forest,Trees,NA,203
8,2017,217,Forest,Trees,Stable,203
8,1984,243,Forest,Trees,NA,204
8,2017,213,Forest,Trees,Stable,204
8,1984,193,Forest,Trees,NA,205
8,2013,215,Forest,Trees,Stable,205
8,2014,219,Forest,Trees,Harvest,205
8,2017,211,Forest,Trees,Growth/Recovery,205
8,1984,218,Forest,Trees,NA,206
8,2017,212,Forest,Trees,Stable,206
8,1984,193,Other,Non-tree,NA,207
8,1999,218,Other,Non-tree,Stable,207
8,2009,213,Forest,Trees,Growth/Recovery,207
8,2017,219,Forest,Trees,Stable,207
8,1984,232,Forest,Trees,NA,208
8,2017,217,Forest,Trees,Stable,208
8,1984,259,Forest,Trees,NA,209
8,2017,213,Forest,Trees,Stable,209
8,1984,234,Forest,Trees,NA,210
8,2017,211,Forest,Trees,Stable,210
8,1984,243,Forest,Trees,NA,211
8,2017,214,Forest,Trees,Stable,211
8,1984,264,Forest,Trees,NA,212
8,2017,210,Forest,Trees,Stable,212
8,1984,232,Forest,Trees,NA,213
8,2017,217,Forest,Trees,Stable,213
8,1984,218,Forest,Trees,NA,214
8,2017,212,Forest,Trees,Stable,214
8,1984,232,Forest,Trees,NA,215
8,2003,211,Forest,Trees,Stable,215
8,2004,215,Forest,Trees,Harvest,215
8,2017,217,Forest,Trees,Stable,215
8,1984,234,Forest,Trees,NA,216
8,2003,222,Forest,Trees,Growth/Recovery,216
8,2017,212,Forest,Trees,Stable,216
8,1984,193,Forest,Trees,NA,217
8,2003,197,Forest,Trees,Stable,217
8,2004,200,Forest,Non-tree,Harvest,217
8,2017,219,Forest,Trees,Growth/Recovery,217
8,1984,232,Forest,Trees,NA,218
8,2017,219,Forest,Trees,Stable,218
8,1984,248,Forest,Trees,NA,219
8,2001,206,Forest,Trees,Stable,219
8,2002,209,Forest,Trees,Harvest,219
8,2017,217,Forest,Trees,Growth/Recovery,219
8,1984,218,Forest,Trees,NA,220
8,1994,213,Forest,Trees,Growth/Recovery,220
8,2017,212,Forest,Trees,Stable,220
8,1984,218,Forest,Trees,NA,221
8,2017,212,Forest,Trees,Stable,221
8,1984,259,Forest,Trees,NA,222
8,2017,213,Forest,Trees,Stable,222
8,1984,193,Forest,Trees,NA,223
8,2017,211,Forest,Trees,Stable,223
8,1984,193,Forest,Trees,NA,224
8,2017,219,Forest,Trees,Stable,224
8,1984,193,Forest,Trees,NA,225
8,2017,210,Forest,Trees,Stable,225
8,1984,259,Forest,Trees,NA,226
8,2005,196,Forest,Trees,Stable,226
8,2006,199,Forest,Non-tree,Harvest,226
