project_id,year,day,landuse,landcover,change_process,plotid
13,2002,209,Forest,Trees,Harvest,256
13,2009,213,Forest,Trees,Growth/Recovery,256
13,2010,208,Forest,Trees,Harvest,256
13,2016,240,Forest,Trees,Growth/Recovery,256
13,1984,262,Forest,Trees,NA,257
13,2017,56,Forest,Trees,Stable,257
13,1984,317,Forest,Trees,NA,258
13,2017,71,Forest,Trees,Stable,258
13,1984,232,Forest,Trees,NA,259
13,2017,42,Forest,Trees,Stable,259
13,1984,136,Forest,Trees,NA,260
13,2012,221,Forest,Trees,Stable,260
13,2013,215,Forest,Trees,Harvest,260
13,2016,224,Forest,Trees,Growth/Recovery,260
13,1984,232,Forest,Trees,NA,261
13,2017,50,Forest,Trees,Stable,261
13,1984,280,Forest,Trees,NA,262
13,2014,250,Forest,Trees,Stable,262
13,2015,221,Forest,Trees,Harvest,262
13,2017,50,Forest,Trees,Growth/Recovery,262
13,1984,120,Forest,Trees,NA,263
13,2017,2,Forest,Trees,Stable,263
13,1985,209,Forest,Trees,NA,264
13,2017,64,Forest,Trees,Stable,264
13,1984,317,Forest,Trees,NA,265
13,1989,211,Forest,Trees,Stable,265
13,1990,214,Forest,Trees,Harvest,265
13,2017,71,Forest,Trees,Stable,265
13,1984,127,Forest,Trees,NA,266
13,2017,73,Forest,Trees,Stable,266
13,1984,191,Forest,Trees,NA,267
13,2017,65,Forest,Trees,Stable,267
13,1984,116,Forest,Trees,NA,268
13,2017,55,Forest,Trees,Stable,268
13,1984,317,Forest,Trees,NA,269
13,2017,71,Forest,Trees,Stable,269
13,1984,136,Forest,Trees,NA,270
13,1995,214,Forest,Trees,Stable,270
13,1997,219,Forest,Trees,Harvest,270
13,2017,42,Forest,Trees,Growth/Recovery,270
13,1984,116,Forest,Trees,NA,271
13,2017,46,Forest,Trees,Stable,271
13,1984,136,Forest,Trees,NA,272
13,1998,222,Forest,Trees,Stable,272
13,1999,249,Forest,Trees,Harvest,272
13,2017,73,Forest,Trees,Growth/Recovery,272
13,1984,164,Forest,Trees,NA,273
13,2017,70,Forest,Trees,Stable,273
13,1985,200,Forest,Trees,NA,274
13,2017,71,Forest,Trees,Stable,274
13,1985,209,Forest,Trees,NA,275
13,2002,184,Forest,Trees,Stable,275
13,2003,219,Forest,Trees,Harvest,275
13,2016,214,Forest,Trees,Growth/Recovery,275
13,1984,232,Forest,Trees,NA,276
13,2017,73,Forest,Trees,Stable,276
13,1984,136,Forest,Trees,NA,277
13,2004,207,Forest,Trees,Stable,277
13,2005,209,Forest,Non-tree,Harvest,277
13,2017,42,Forest,Trees,Growth/Recovery,277
13,1984,191,Forest,Trees,NA,278
13,2017,56,Forest,Trees,Stable,278
13,1984,191,Other,Non-tree,NA,279
13,2007,206,Forest,Trees,Growth/Recovery,279
13,2017,58,Forest,Trees,Stable,279
13,1984,301,Forest,Trees,NA,280
13,2017,71,Forest,Trees,Stable,280
13,1985,209,Forest,Trees,NA,281
13,2017,56,Forest,Trees,Stable,281
13,1984,317,Forest,Trees,NA,282
13,2017,71,Forest,Trees,Stable,282
13,1985,209,Forest,Trees,NA,283
13,2017,73,Forest,Trees,Stable,283
13,1984,241,Forest,Trees,NA,284
13,2017,10,Forest,Trees,Stable,284
13,1984,262,Forest,Trees,NA,285
13,2017,56,Forest,Trees,Stable,285
13,1984,171,Forest,Trees,NA,286
13,2017,46,Forest,Trees,Stable,286
13,1984,228,Forest,Trees,NA,287
13,2017,71,Forest,Trees,Stable,287
13,1984,120,Forest,Trees,NA,288
13,2017,42,Forest,Trees,Stable,288
13,1984,116,Forest,Trees,NA,289
13,2014,214,Forest,Trees,Stable,289
13,2016,203,Forest,Trees,Harvest,289
13,2017,62,Forest,Trees,Growth/Recovery,289
13,1984,173,Forest,Trees,NA,290
13,2017,23,Forest,Trees,Stable,290
13,1984,173,Forest,Trees,NA,291
13,1993,190,Forest,Trees,Stable,291
13,1994,216,Forest,Trees,Harvest,291
13,2016,237,Forest,Trees,Growth/Recovery,291
13,1984,228,Forest,Trees,NA,292
13,2017,71,Forest,Trees,Stable,292
13,1984,319,Forest,Trees,NA,293
13,2017,26,Forest,Trees,Stable,293
13,1984,232,Forest,Trees,NA,294
13,2017,50,Forest,Trees,Stable,294
13,1984,301,Forest,Trees,NA,295
13,1989,202,Forest,Trees,Stable,295
13,1990,212,Forest,Trees,Harvest,295
13,2017,71,Forest,Trees,Growth/Recovery,295
13,1984,111,Forest,Trees,NA,296
13,2017,73,Forest,Trees,Stable,296
13,1984,120,Forest,Trees,NA,297
13,2017,2,Forest,Trees,Stable,297
13,1984,173,Forest,Trees,NA,298
13,2016,237,Forest,Trees,Stable,298
13,1984,239,Forest,Trees,NA,299
13,2004,221,Forest,Trees,Stable,299
13,2005,192,Forest,Trees,Harvest,299
13,2017,73,Forest,Trees,Growth/Recovery,299
13,1985,223,Forest,Trees,NA,300
13,1992,179,Forest,Trees,Stable,300
13,1993,238,Forest,Trees,Harvest,300
13,1994,209,Forest,Trees,Stable,300
13,1995,212,Forest,Non-tree,Harvest,300
13,2017,16,Forest,Trees,Growth/Recovery,300
13,1984,191,Forest,Trees,NA,301
13,2017,26,Forest,Trees,Stable,301
13,1984,120,Forest,Trees,NA,302
13,1996,208,Forest,Trees,Stable,302
13,1997,219,Forest,Non-tree,Harvest,302
13,2017,50,Forest,Trees,Growth/Recovery,302
13,1984,136,Forest,Trees,NA,303
13,2017,50,Forest,Trees,Stable,303
13,1984,317,Forest,Trees,NA,304
13,2017,71,Forest,Trees,Stable,304
13,1985,209,Forest,Trees,NA,305
13,2017,57,Forest,Trees,Stable,305
13,1984,317,Forest,Trees,NA,306
13,2017,71,Forest,Trees,Stable,306
13,1984,136,Forest,Trees,NA,307
13,2017,50,Forest,Trees,Stable,307
13,1984,301,Forest,Trees,NA,308
13,2017,71,Forest,Trees,Stable,308
13,1984,164,Forest,Trees,NA,309
13,2017,69,Forest,Trees,Stable,309
13,1984,173,Forest,Trees,NA,310
13,2017,47,Forest,Trees,Stable,310
13,1984,111,Forest,Trees,NA,311
13,2017,56,Forest,Trees,Stable,311
13,1984,127,Forest,Trees,NA,312
13,1989,204,Forest,Trees,Stable,312
13,1990,271,Forest,Trees,Harvest,312
13,1991,187,Forest,Trees,Stable,312
13,1992,213,Forest,Non-tree,Harvest,312
13,2017,50,Forest,Trees,Growth/Recovery,312
13,1984,228,Forest,Trees,NA,313
13,2017,71,Forest,Trees,Stable,313
13,1984,228,Forest,Trees,NA,314
13,1988,182,Forest,Trees,Stable,314
13,1989,232,Forest,Non-tree,Harvest,314
13,2017,70,Forest,Trees,Growth/Recovery,314
13,1984,191,Forest,Trees,NA,315
13,2017,33,Forest,Trees,Stable,315
13,1985,207,Forest,Trees,NA,316
13,1996,215,Forest,Trees,Stable,316
13,1997,208,Forest,Trees,Harvest,316
13,2017,71,Forest,Trees,Growth/Recovery,316
13,1984,280,Forest,Trees,NA,317
13,2017,50,Forest,Trees,Stable,317
13,1985,216,Forest,Trees,NA,318
13,2017,47,Forest,Trees,Stable,318
13,1984,120,Forest,Trees,NA,319
13,2017,58,Forest,Trees,Stable,319
13,1984,319,Forest,Trees,NA,320
13,1987,247,Forest,Trees,Stable,320
13,1988,202,Forest,Non-tree,Harvest,320
13,2016,214,Forest,Trees,Growth/Recovery,320
13,1984,191,Forest,Trees,NA,321
13,2017,41,Forest,Trees,Stable,321
13,1984,173,Forest,Trees,NA,322
13,2017,70,Forest,Trees,Stable,322
13,1984,317,Forest,Trees,NA,323
13,2017,71,Forest,Trees,Stable,323
13,1984,301,Forest,Trees,NA,324
13,2005,230,Forest,Trees,Stable,324
13,2006,208,Forest,Non-tree,Harvest,324
13,2017,71,Forest,Trees,Growth/Recovery,324
13,1984,116,Forest,Trees,NA,325
13,2017,71,Forest,Trees,Stable,325
13,1984,317,Forest,Trees,NA,326
13,2017,71,Forest,Trees,Stable,326
13,1984,116,Forest,Trees,NA,327
13,2017,71,Forest,Trees,Stable,327
13,1985,184,Forest,Trees,NA,328
13,2017,64,Forest,Trees,Stable,328
13,1984,116,Forest,Trees,NA,329
13,2017,55,Forest,Trees,Stable,329
13,1984,228,Forest,Trees,NA,330
13,2017,46,Forest,Trees,Stable,330
13,1984,164,Forest,Trees,NA,331
13,2017,71,Forest,Trees,Stable,331
13,1984,228,Forest,Trees,NA,332
13,2017,71,Forest,Trees,Stable,332
13,1984,239,Forest,Trees,NA,333
13,2017,73,Forest,Trees,Stable,333
13,1985,255,Forest,Trees,NA,334
13,2017,70,Forest,Trees,Stable,334
13,1984,319,Forest,Trees,NA,335
13,2017,56,Forest,Trees,Stable,335
13,1985,205,Forest,Trees,NA,336
13,2017,69,Forest,Trees,Stable,336
13,1984,191,Forest,Trees,NA,337
13,2017,56,Forest,Trees,Stable,337
13,1984,317,Forest,Trees,NA,338
13,1996,222,Forest,Trees,Stable,338
13,1997,224,Forest,Non-tree,Harvest,338
13,2017,71,Forest,Trees,Growth/Recovery,338
13,1984,116,Forest,Trees,NA,339
13,2017,46,Forest,Trees,Stable,339
13,1985,223,Forest,Trees,NA,340
13,2017,16,Forest,Trees,Stable,340
13,1985,184,Forest,Trees,NA,341
13,2017,71,Forest,Trees,Stable,341
13,1984,173,Forest,Trees,NA,342
13,2006,210,Forest,Trees,Stable,342
13,2007,197,Forest,Trees,Harvest,342
13,2017,55,Forest,Trees,Growth/Recovery,342
13,1984,301,Forest,Trees,NA,343
13,2017,71,Forest,Trees,Stable,343
13,1984,228,Forest,Trees,NA,344
13,2017,71,Forest,Trees,Stable,344
13,1984,171,Forest,Trees,NA,345
13,1992,218,Forest,Trees,Growth/Recovery,345
13,2006,207,Forest,Trees,Stable,345
13,2007,218,Forest,Trees,Harvest,345
13,2017,69,Forest,Trees,Growth/Recovery,345
13,1984,120,Forest,Trees,NA,346
13,2006,244,Forest,Trees,Stable,346
13,2007,207,Forest,Trees,Harvest,346
13,2017,50,Forest,Trees,Growth/Recovery,346
13,1985,209,Forest,Trees,NA,347
13,2017,17,Forest,Trees,Stable,347
13,1984,116,Forest,Trees,NA,348
13,2017,71,Forest,Trees,Stable,348
13,1984,280,Forest,Trees,NA,349
13,2012,228,Forest,Trees,Stable,349
13,2013,215,Forest,Trees,Harvest,349
13,2017,50,Forest,Trees,Growth/Recovery,349
13,1984,239,Forest,Trees,NA,350
13,2017,41,Forest,Trees,Stable,350
13,1984,116,Forest,Trees,NA,351
13,2017,71,Forest,Trees,Stable,351
13,1984,116,Forest,Trees,NA,352
13,2011,230,Forest,Trees,Stable,352
13,2012,233,Forest,Non-tree,Harvest,352
13,2017,71,Forest,Trees,Growth/Recovery,352
13,1984,127,Forest,Trees,NA,353
13,2017,73,Forest,Trees,Stable,353
13,1984,228,Forest,Trees,NA,354
13,2017,46,Forest,Trees,Stable,354
13,1984,262,Other,Non-tree,NA,355
13,2017,73,Forest,Trees,Growth/Recovery,355
13,1984,191,Forest,Trees,NA,356
13,2017,58,Forest,Trees,Stable,356
13,1984,228,Forest,Trees,NA,357
13,2017,70,Forest,Trees,Stable,357
13,1984,228,Forest,Trees,NA,358
13,2017,71,Forest,Trees,Stable,358
13,1984,127,Forest,Trees,NA,359
13,2017,42,Forest,Trees,Stable,359
13,1984,319,Forest,Trees,NA,360
13,2017,17,Forest,Trees,Stable,360
13,1984,164,Forest,Trees,NA,361
13,2017,71,Forest,Trees,Stable,361
13,1984,120,Forest,Trees,NA,362
13,2017,50,Forest,Trees,Stable,362
13,1984,127,Forest,Trees,NA,363
13,2017,25,Forest,Trees,Stable,363
13,1984,193,Forest,Trees,NA,364
13,2017,27,Forest,Trees,Stable,364
13,1984,116,Forest,Trees,NA,365
13,2017,62,Forest,Trees,Stable,365
13,1984,191,Forest,Trees,NA,366
13,2017,41,Forest,Trees,Stable,366
13,1984,191,Forest,Trees,NA,367
13,2002,223,Forest,Trees,Stable,367
13,2003,218,Forest,Trees,Harvest,367
13,2009,218,Forest,Trees,Stable,367
13,2010,221,Forest,Non-tree,Harvest,367
13,2017,65,Forest,Trees,Growth/Recovery,367
13,1984,278,Forest,Trees,NA,368
13,2017,47,Forest,Trees,Stable,368
13,1984,241,Forest,Non-tree,NA,369
13,2017,58,Forest,Trees,Growth/Recovery,369
13,1984,127,Forest,Non-tree,NA,370
13,2017,73,Forest,Trees,Growth/Recovery,370
13,1984,136,Forest,Trees,NA,371
13,2017,42,Forest,Trees,Stable,371
13,1984,301,Forest,Trees,NA,372
13,2017,71,Forest,Trees,Stable,372
13,1985,225,Forest,Trees,NA,373
13,2017,73,Forest,Trees,Stable,373
13,1984,116,Forest,Trees,NA,374
13,2017,71,Forest,Trees,Stable,374
13,1984,116,Forest,Trees,NA,375
13,2017,71,Forest,Trees,Stable,375
13,1984,173,Forest,Trees,NA,376
13,2017,71,Forest,Trees,Stable,376
13,1985,225,Forest,Trees,NA,377
13,2016,238,Forest,Trees,Stable,377
13,1985,184,Forest,Trees,NA,378
13,1989,211,Forest,Trees,Stable,378
13,1990,214,Forest,Trees,Harvest,378
13,2017,64,Forest,Trees,Growth/Recovery,378
13,1985,207,Forest,Trees,NA,379
13,1987,229,Forest,Trees,Stable,379
13,1988,225,Forest,Non-tree,Harvest,379
13,2017,71,Forest,Trees,Growth/Recovery,379
13,1984,262,Forest,Trees,NA,380
13,2017,17,Forest,Trees,Stable,380
13,1984,280,Forest,Trees,NA,381
13,2017,50,Forest,Trees,Stable,381
13,1984,191,Forest,Trees,NA,382
13,1985,209,Forest,Trees,Stable,382
13,1986,212,Forest,Non-tree,Harvest,382
13,2017,65,Forest,Trees,Growth/Recovery,382
13,1984,317,Forest,Trees,NA,383
13,2017,71,Forest,Trees,Stable,383
13,1984,319,Forest,Trees,NA,384
13,2017,56,Forest,Trees,Stable,384
13,1984,280,Forest,Trees,NA,385
13,2017,50,Forest,Trees,Stable,385
13,1984,365,Forest,Trees,NA,386
13,1999,207,Forest,Trees,Stable,386
13,2000,225,Forest,Non-tree,Harvest,386
13,2017,71,Forest,Trees,Growth/Recovery,386
13,1984,228,Forest,Trees,NA,387
13,2017,69,Forest,Trees,Stable,387
13,1984,171,Forest,Trees,NA,388
13,2017,69,Forest,Trees,Stable,388
13,1984,317,Forest,Trees,NA,389
13,2017,71,Forest,Trees,Stable,389
13,1984,120,Forest,Trees,NA,390
13,2010,191,Forest,Trees,Stable,390
13,2011,226,Forest,Non-tree,Harvest,390
13,2017,50,Forest,Trees,Growth/Recovery,390
13,1984,173,Forest,Trees,NA,391
13,2005,230,Forest,Trees,Stable,391
13,2006,201,Forest,Trees,Harvest,391
13,2017,47,Forest,Trees,Growth/Recovery,391
13,1984,191,Forest,Trees,NA,392
13,2017,33,Forest,Trees,Stable,392
13,1984,116,Forest,Trees,NA,393
13,2017,71,Forest,Trees,Stable,393
13,1984,116,Forest,Trees,NA,394
13,1993,156,Forest,Trees,Stable,394
13,1994,216,Forest,Non-tree,Harvest,394
13,2017,71,Forest,Trees,Growth/Recovery,394
13,1984,111,Forest,Non-tree,NA,395
13,2017,56,Forest,Trees,Growth/Recovery,395
13,1984,127,Forest,Trees,NA,396
13,2017,50,Forest,Trees,Stable,396
13,1984,116,Forest,Non-tree,NA,397
13,2007,267,Forest,Trees,Growth/Recovery,397
13,2008,206,Forest,Non-tree,Harvest,397
13,2017,46,Forest,Trees,Growth/Recovery,397
13,1985,184,Forest,Trees,NA,398
13,1992,220,Forest,Trees,Stable,398
13,1993,190,Forest,Non-tree,Harvest,398
13,2017,63,Forest,Trees,Growth/Recovery,398
13,1984,280,Forest,Trees,NA,399
13,2007,207,Forest,Trees,Stable,399
13,2008,193,Forest,Trees,Harvest,399
13,2017,65,Forest,Trees,Growth/Recovery,399
13,1984,317,Forest,Trees,NA,400
13,2017,71,Forest,Trees,Stable,400
13,1984,228,Forest,Trees,NA,401
13,2017,71,Forest,Trees,Stable,401
13,1984,317,Forest,Trees,NA,402
13,2017,71,Forest,Trees,Stable,402
13,1984,171,Forest,Trees,NA,403
13,2017,69,Forest,Trees,Stable,403
13,1984,317,Forest,Trees,NA,404
13,2017,71,Forest,Trees,Stable,404
13,1984,116,Forest,Trees,NA,405
13,2017,70,Forest,Trees,Stable,405
13,1984,164,Forest,Trees,NA,406
13,1990,141,Forest,Trees,Stable,406
13,1991,256,Forest,Non-tree,Harvest,406
13,2017,71,Forest,Trees,Growth/Recovery,406
13,1984,319,Forest,Trees,NA,407
13,1989,236,Forest,Trees,Stable,407
13,1990,216,Forest,Non-tree,Harvest,407
13,2016,208,Forest,Trees,Growth/Recovery,407
13,1985,136,Forest,Trees,NA,408
13,2006,202,Forest,Trees,Stable,408
13,2007,213,Forest,Non-tree,Harvest,408
13,2017,63,Forest,Trees,Growth/Recovery,408
13,1984,317,Forest,Trees,NA,409
13,1989,211,Forest,Trees,Stable,409
13,1990,214,Forest,Trees,Harvest,409
13,2017,71,Forest,Trees,Stable,409
13,1984,228,Forest,Trees,NA,410
13,2017,46,Forest,Trees,Stable,410
13,1984,111,Forest,Trees,NA,411
13,2017,41,Forest,Trees,Stable,411
13,1984,173,Forest,Trees,NA,412
13,2017,71,Forest,Trees,Stable,412
13,1984,116,Forest,Trees,NA,413
13,2017,71,Forest,Trees,Stable,413
13,1984,173,Forest,Trees,NA,414
13,2017,71,Forest,Trees,Stable,414
13,1984,239,Forest,Trees,NA,415
13,2017,41,Forest,Trees,Stable,415
13,1984,317,Forest,Trees,NA,416
13,2017,71,Forest,Trees,Stable,416
13,1984,317,Forest,Trees,NA,417
13,2017,71,Forest,Trees,Stable,417
13,1984,111,Forest,Trees,NA,418
13,2017,26,Forest,Trees,Stable,418
13,1984,111,Forest,Trees,NA,419
13,2017,56,Forest,Trees,Stable,419
13,1984,191,Forest,Trees,NA,420
13,1988,227,Forest,Trees,Stable,420
13,1989,220,Forest,Non-tree,Harvest,420
13,2017,58,Forest,Trees,Growth/Recovery,420
13,1984,164,Forest,Trees,NA,421
13,2017,70,Forest,Trees,Stable,421
13,1985,207,Forest,Trees,NA,422
13,2017,47,Forest,Trees,Stable,422
13,1984,319,Forest,Trees,NA,423
13,2006,203,Forest,Trees,Stable,423
13,2007,213,Forest,Non-tree,Wind,423
13,2016,231,Forest,Trees,Growth/Recovery,423
13,1984,228,Forest,Trees,NA,424
13,1989,177,Forest,Trees,Stable,424
13,1990,212,Forest,Non-tree,Harvest,424
13,2017,70,Forest,Trees,Growth/Recovery,424
13,1984,116,Forest,Trees,NA,425
13,2017,71,Forest,Trees,Stable,425
13,1984,116,Forest,Trees,NA,426
13,2017,71,Forest,Trees,Stable,426
13,1984,116,Forest,Trees,NA,427
13,2017,62,Forest,Trees,Stable,427
13,1985,225,Forest,Trees,NA,428
13,1989,236,Forest,Trees,Stable,428
13,1990,223,Forest,Trees,Harvest,428
13,2016,214,Forest,Trees,Growth/Recovery,428
13,1984,164,Forest,Trees,NA,429
13,2017,70,Forest,Trees,Stable,429
13,1984,317,Forest,Trees,NA,430
13,2017,71,Forest,Trees,Stable,430
13,1984,228,Forest,Trees,NA,431
13,2017,71,Forest,Trees,Stable,431
13,1985,209,Forest,Trees,NA,432
13,2017,73,Forest,Trees,Stable,432
13,1985,207,Forest,Trees,NA,433
13,2017,70,Forest,Trees,Stable,433
13,1984,191,Forest,Trees,NA,434
13,2017,16,Forest,Trees,Stable,434
13,1985,225,Forest,Trees,NA,435
13,2017,56,Forest,Trees,Stable,435
13,1984,228,Forest,Trees,NA,436
13,2016,212,Forest,Trees,Stable,436
13,1984,116,Forest,Trees,NA,437
13,2017,71,Forest,Trees,Stable,437
13,1984,239,Forest,Trees,NA,438
13,1988,193,Forest,Trees,Stable,438
13,1989,220,Forest,Trees,Harvest,438
13,2017,17,Forest,Trees,Growth/Recovery,438
13,1985,209,Forest,Trees,NA,439
13,2017,56,Forest,Trees,Stable,439
13,1984,116,Forest,Trees,NA,440
13,2010,218,Forest,Trees,Stable,440
13,2011,214,Forest,Non-tree,Harvest,440
13,2017,70,Forest,Trees,Growth/Recovery,440
13,1984,239,Forest,Trees,NA,441
13,2017,16,Forest,Trees,Stable,441
13,1984,136,Forest,Trees,NA,442
13,2006,219,Forest,Trees,Stable,442
13,2007,215,Forest,Trees,Harvest,442
13,2017,58,Forest,Trees,Growth/Recovery,442
13,1984,239,Forest,Trees,NA,443
13,2017,64,Forest,Trees,Stable,443
13,1984,280,Forest,Trees,NA,444
13,2015,213,Forest,Trees,Stable,444
13,2016,224,Forest,Non-tree,Harvest,444
13,1984,228,Forest,Trees,NA,445
13,2017,71,Forest,Trees,Stable,445
13,1984,228,Forest,Trees,NA,446
13,2017,46,Forest,Trees,Stable,446
13,1984,173,Forest,Trees,NA,447
13,2017,71,Forest,Trees,Stable,447
13,1984,228,Forest,Trees,NA,448
13,2017,69,Forest,Trees,Stable,448
13,1984,191,Forest,Trees,NA,449
13,2017,33,Forest,Trees,Stable,449
13,1984,116,Forest,Trees,NA,450
13,2017,70,Forest,Trees,Stable,450
13,1984,164,Forest,Trees,NA,451
13,2017,71,Forest,Trees,Stable,451
13,1984,116,Forest,Trees,NA,452
13,2017,71,Forest,Trees,Stable,452
13,1985,209,Forest,Trees,NA,453
13,2017,73,Forest,Trees,Stable,453
13,1985,207,Forest,Trees,NA,454
13,2016,230,Forest,Trees,Stable,454
13,1984,173,Forest,Trees,NA,455
13,2016,220,Forest,Trees,Stable,455
13,1984,228,Forest,Trees,NA,456
13,2017,71,Forest,Trees,Stable,456
13,1984,317,Forest,Trees,NA,457
13,2017,71,Forest,Trees,Stable,457
13,1984,228,Forest,Trees,NA,458
13,2017,71,Forest,Trees,Stable,458
13,1984,317,Forest,Trees,NA,459
13,2017,71,Forest,Trees,Stable,459
13,1985,207,Forest,Trees,NA,460
13,2017,71,Forest,Trees,Stable,460
13,1984,228,Forest,Trees,NA,461
13,2017,71,Forest,Trees,Stable,461
13,1984,241,Forest,Trees,NA,462
13,2017,50,Forest,Trees,Stable,462
13,1984,120,Forest,Trees,NA,463
13,2002,209,Forest,Trees,Stable,463
13,2003,195,Forest,Non-tree,Harvest,463
13,2017,58,Forest,Trees,Growth/Recovery,463
13,1985,223,Forest,Trees,NA,464
13,2017,16,Forest,Trees,Stable,464
13,1984,278,Forest,Trees,NA,465
13,2017,16,Forest,Trees,Stable,465
13,1984,228,Forest,Trees,NA,466
13,2016,220,Forest,Trees,Stable,466
13,1984,301,Forest,Trees,NA,467
13,2017,71,Forest,Trees,Stable,467
13,1984,241,Forest,Trees,NA,468
13,2006,205,Forest,Trees,Stable,468
13,2007,207,Forest,Trees,Harvest,468
13,2017,67,Forest,Trees,Growth/Recovery,468
13,1984,191,Forest,Trees,NA,469
13,2017,58,Forest,Trees,Stable,469
13,1984,127,Forest,Trees,NA,470
13,2017,56,Forest,Trees,Stable,470
13,1984,116,Forest,Trees,NA,471
13,2004,211,Forest,Trees,Stable,471
13,2005,230,Forest,Non-tree,Harvest,471
13,2017,71,Forest,Trees,Growth/Recovery,471
13,1984,301,Forest,Trees,NA,472
13,2009,232,Forest,Trees,Stable,472
13,2010,219,Forest,Non-tree,Harvest,472
13,2017,71,Forest,Trees,Growth/Recovery,472
13,1984,241,Forest,Trees,NA,473
13,2017,42,Forest,Trees,Stable,473
13,1984,191,Forest,Trees,NA,474
13,2016,207,Forest,Trees,Stable,474
13,1984,191,Forest,Trees,NA,475
13,2017,33,Forest,Trees,Stable,475
13,1985,232,Forest,Trees,NA,476
13,2005,231,Forest,Trees,Stable,476
13,2006,194,Forest,Trees,Harvest,476
13,2008,216,Forest,Trees,Stable,476
13,2009,218,Forest,Trees,Harvest,476
13,2017,56,Forest,Trees,Growth/Recovery,476
13,1984,173,Forest,Trees,NA,477
13,2017,71,Forest,Trees,Stable,477
13,1984,317,Forest,Trees,NA,478
13,2017,71,Forest,Trees,Stable,478
13,1984,317,Forest,Trees,NA,479
13,2017,71,Forest,Trees,Stable,479
13,1984,262,Forest,Trees,NA,480
13,2017,64,Forest,Trees,Stable,480
13,1984,164,Forest,Trees,NA,481
13,1990,212,Forest,Trees,Growth/Recovery,481
13,2017,71,Forest,Trees,Stable,481
13,1984,116,Forest,Trees,NA,482
13,2017,46,Forest,Trees,Stable,482
13,1984,280,Forest,Trees,NA,483
13,2016,232,Forest,Trees,Stable,483
13,1984,136,Forest,Trees,NA,484
13,2017,42,Forest,Trees,Stable,484
13,1984,136,Forest,Trees,NA,485
13,1998,222,Forest,Trees,Stable,485
13,2000,228,Forest,Trees,Harvest,485
13,2017,58,Forest,Trees,Growth/Recovery,485
13,1984,228,Forest,Trees,NA,486
13,2017,71,Forest,Trees,Stable,486
13,1984,241,Forest,Trees,NA,487
13,2015,262,Forest,Trees,Stable,487
13,2016,265,Forest,Trees,Harvest,487
13,1984,239,Forest,Trees,NA,488
13,2017,41,Forest,Trees,Stable,488
13,1984,228,Forest,Trees,NA,489
13,2017,70,Forest,Trees,Stable,489
13,1984,262,Forest,Trees,NA,490
13,2017,71,Forest,Trees,Stable,490
13,1984,317,Forest,Trees,NA,491
13,2017,71,Forest,Trees,Stable,491
13,1985,209,Forest,Trees,NA,492
13,2017,56,Forest,Trees,Stable,492
13,1984,262,Forest,Trees,NA,493
13,2017,56,Forest,Trees,Stable,493
13,1984,365,Forest,Trees,NA,494
13,2017,71,Forest,Trees,Stable,494
13,1984,136,Forest,Trees,NA,495
13,2017,42,Forest,Trees,Stable,495
13,1984,116,Forest,Trees,NA,496
13,1996,213,Forest,Trees,Stable,496
13,1997,224,Forest,Trees,Harvest,496
13,2005,221,Forest,Trees,Growth/Recovery,496
13,2006,208,Forest,Trees,Harvest,496
13,2016,220,Forest,Trees,Growth/Recovery,496
13,1984,136,Forest,Trees,NA,497
13,2017,58,Forest,Trees,Stable,497
13,1984,191,Forest,Trees,NA,498
13,2017,58,Forest,Trees,Stable,498
13,1984,116,Forest,Trees,NA,499
13,2017,62,Forest,Trees,Stable,499
13,1984,239,Forest,Trees,NA,500
13,2017,33,Forest,Trees,Stable,500
13,1984,228,Forest,Trees,NA,501
13,2017,71,Forest,Trees,Stable,501
13,1984,228,Forest,Trees,NA,502
13,2017,46,Forest,Trees,Stable,502
13,1984,317,Forest,Trees,NA,503
13,2017,71,Forest,Trees,Stable,503
13,1984,317,Forest,Trees,NA,504
13,2017,71,Forest,Trees,Stable,504
13,1984,173,Forest,Trees,NA,505
13,2016,221,Forest,Trees,Stable,505
13,1984,116,Forest,Trees,NA,506
13,2017,46,Forest,Trees,Stable,506
13,1984,228,Forest,Trees,NA,507
13,1989,200,Forest,Trees,Stable,507
13,1990,212,Forest,Trees,Harvest,507
13,2017,69,Forest,Trees,Growth/Recovery,507
13,1984,173,Forest,Trees,NA,508
13,2017,71,Forest,Trees,Stable,508
13,1984,116,Forest,Trees,NA,509
13,2017,71,Forest,Trees,Stable,509
13,1984,317,Forest,Trees,NA,510
13,2017,71,Forest,Trees,Stable,510
13,1985,209,Forest,Trees,NA,511
13,2012,205,Forest,Trees,Stable,511
13,2013,215,Forest,Trees,Harvest,511
13,2016,216,Forest,Trees,Growth/Recovery,511
13,1984,262,Forest,Trees,NA,512
13,2017,64,Forest,Trees,Stable,512
13,1984,228,Forest,Trees,NA,513
13,2017,71,Forest,Trees,Stable,513
13,1984,317,Forest,Trees,NA,514
13,2017,71,Forest,Trees,Stable,514
13,1984,127,Forest,Trees,NA,515
13,2003,218,Forest,Trees,Stable,515
13,2004,214,Forest,Trees,Harvest,515
13,2017,73,Forest,Trees,Growth/Recovery,515
13,1985,209,Forest,Trees,NA,516
13,2017,48,Forest,Trees,Stable,516
13,1984,116,Forest,Trees,NA,517
13,2006,208,Forest,Trees,Stable,517
13,2007,236,Forest,Non-tree,Harvest,517
13,2017,46,Forest,Trees,Growth/Recovery,517
