project_id,plotid,year,day,landuse,landcover,change_process
15,131,2018,186,Forest,Treed,Stable
15,132,1984,204,Forest,Treed,
15,132,2018,193,Forest,Treed,Stable
15,133,1984,172,Forest,Treed,
15,133,2015,193,Forest,Treed,Stable
15,133,2016,204,Forest,Non-treed,Unknown canopy disturbance
15,133,2018,201,Forest,Treed,Regrowth
15,134,1984,179,Forest,Non-treed,
15,134,2018,201,Forest,Treed,Regrowth
15,135,1984,179,Other,Non-treed,
15,135,2018,200,Other,Non-treed,Stable
15,136,1984,179,Forest,Treed,
15,136,2018,200,Forest,Treed,Stable
15,137,1984,190,Forest,Non-treed,
15,137,2005,199,Forest,Treed,Regrowth
15,137,2018,211,Forest,Treed,Stable
15,138,1984,197,Forest,Treed,
15,138,2018,202,Forest,Treed,Stable
15,139,1984,190,Forest,Treed,
15,139,2018,195,Forest,Treed,Stable
15,140,1984,243,Forest,Treed,
15,140,2018,200,Forest,Treed,Stable
15,141,1984,179,Other,Non-treed,
15,141,2018,200,Other,Non-treed,Stable
15,142,1984,204,Forest,Treed,
15,142,2018,200,Forest,Treed,Stable
15,143,1984,197,Forest,Non-treed,
15,143,2008,199,Forest,Treed,Stable
15,143,2018,202,Forest,Treed,Unknown canopy disturbance
15,144,1984,204,Other,Non-treed,
15,144,2018,201,Other,Non-treed,Stable
15,145,1984,197,Forest,Treed,
15,145,2002,190,Forest,Treed,Stable
15,145,2003,201,Forest,Treed,Unknown canopy disturbance
15,145,2018,210,Forest,Treed,Stable
15,146,1984,204,Forest,Treed,
15,146,2018,201,Forest,Treed,Stable
15,147,1984,218,Other,Non-treed,
15,147,2018,200,Other,Non-treed,Stable
15,148,1984,197,Forest,Treed,
15,148,2005,206,Forest,Treed,Stable
15,148,2006,201,Forest,Non-treed,Unknown canopy disturbance
15,148,2018,194,Forest,Treed,Stable
15,149,1984,204,Forest,Treed,
15,149,2011,198,Forest,Treed,Stable
15,149,2012,193,Forest,Non-treed,Unknown canopy disturbance
15,149,2018,200,Forest,Treed,Regrowth
15,150,1984,179,Forest,Treed,
15,150,2018,200,Forest,Treed,Stable
15,151,1984,204,Forest,Treed,
15,151,2008,199,Forest,Treed,Stable
15,151,2009,201,Forest,Non-treed,Unknown canopy disturbance
15,151,2018,193,Forest,Treed,Regrowth
15,152,1984,197,Forest,Non-treed,
15,152,1999,198,Forest,Treed,Regrowth
15,152,2018,194,Forest,Treed,Stable
15,153,1984,204,Forest,Non-treed,
15,153,1996,205,Forest,Treed,Regrowth
15,153,2018,200,Forest,Treed,Stable
15,154,1984,218,Other,Non-treed,
15,154,2018,200,Other,Non-treed,Stable
15,155,1984,172,Forest,Treed,
15,155,2018,201,Forest,Treed,Stable
15,156,1984,300,Other,Non-treed,
15,156,2018,201,Other,Non-treed,Stable
15,157,1984,204,Forest,Treed,
15,157,2018,201,Forest,Treed,Stable
15,158,1984,204,Other,Non-treed,
15,158,2018,201,Other,Non-treed,Stable
15,159,1984,204,Forest,Treed,
15,159,2018,201,Forest,Treed,Stable
15,160,1984,197,Forest,Treed,
15,160,2018,210,Forest,Treed,Stable
15,161,1984,190,Forest,Non-treed,
15,161,2011,216,Forest,Treed,Stable
15,161,2018,211,Forest,Treed,Regrowth
15,162,1984,197,Forest,Treed,
15,162,2018,193,Forest,Treed,Stable
15,163,1984,179,Forest,Treed,
15,163,2018,208,Forest,Treed,Stable
15,164,1984,197,Forest,Treed,
15,164,2018,209,Forest,Treed,Stable
15,165,1984,229,Other,Non-treed,
15,165,2018,186,Other,Non-treed,Stable
15,166,1984,179,Forest,Non-treed,
15,166,1995,193,Forest,Treed,Regrowth
15,166,2000,192,Forest,Non-treed,Stable
