project_id,plotid,x,y
35,1,5505837.08573265,3239151.299872
35,2,5274057.08573265,2999061.299872
35,3,5305347.08573265,2882301.299872
35,4,6215067.08573265,2712411.299872
35,5,5524647.08573265,3272571.299872
35,6,6111747.08573265,3331461.299872
35,7,5916537.08573265,3502191.299872
35,8,5948637.08573265,3103101.299872
35,9,6031137.08573265,2867091.299872
35,10,5425107.08573265,3198381.299872
35,11,5725557.08573265,3258081.299872
35,12,5313957.08573265,2970531.299872
35,13,5459847.08573265,3256041.299872
35,14,6203697.08573265,2682291.299872
35,15,5658357.08573265,3194391.299872
35,16,5907327.08573265,3463851.299872
35,17,5918877.08573265,3120591.299872
35,18,5995647.08573265,3290961.299872
35,19,5547387.08573265,3247371.299872
35,20,5811117.08573265,3201771.299872
35,21,5779527.08573265,2940411.299872
35,22,6020877.08573265,3283401.299872
35,23,5992107.08573265,3317271.299872
35,24,5632317.08573265,2975181.299872
35,25,5442747.08573265,3057831.299872
35,26,5351487.08573265,3311661.299872
35,27,5775747.08573265,3435831.299872
35,28,5404407.08573265,3267411.299872
35,29,5872587.08573265,3304191.299872
35,30,5348397.08573265,3253131.299872
35,31,5788017.08573265,3417261.299872
35,32,5390157.08573265,3182721.299872
35,33,5775147.08573265,3323571.299872
35,34,5280747.08573265,3022641.299872
35,35,5646747.08573265,3036711.299872
35,36,5365737.08573265,2962401.299872
35,37,5278287.08573265,2987781.299872
35,38,6307977.08573265,3237951.299872
35,39,5461947.08573265,3013101.299872
35,40,5797677.08573265,3321711.299872
35,41,5771217.08573265,3062781.299872
35,42,5405817.08573265,3080991.299872
35,43,5259567.08573265,3253941.299872
35,44,5890107.08573265,3446181.299872
35,45,5555307.08573265,3278391.299872
35,46,5914557.08573265,3324231.299872
35,47,5362047.08573265,3020451.299872
35,48,6391587.08573265,3359061.299872
35,49,5713017.08573265,3281331.299872
35,50,5433447.08573265,3274251.299872
35,51,5368647.08573265,2904201.299872
35,52,5900127.08573265,3485661.299872
35,53,5435097.08573265,3269721.299872
35,54,5591007.08573265,3285381.299872
35,55,5916627.08573265,3486141.299872
