project_id,plotid,x,y
25,1,2789717.5179001,2075944.19790293
25,2,2799737.5179001,2243104.19790293
25,3,2842547.5179001,2012044.19790293
25,4,2748197.5179001,2104324.19790293
25,5,2767757.5179001,2242144.19790293
25,6,2753057.5179001,2136094.19790293
25,7,2888987.5179001,2236294.19790293
25,8,2783237.5179001,2043364.19790293
25,9,2764037.5179001,2045584.19790293
25,10,2681657.5179001,1971604.19790293
25,11,2785007.5179001,2231254.19790293
25,12,2746937.5179001,1948534.19790293
25,13,2672867.5179001,1815634.19790293
25,14,2761937.5179001,1872334.19790293
25,15,2801507.5179001,2255554.19790293
25,16,2720987.5179001,1893994.19790293
25,17,2873957.5179001,2194024.19790293
25,18,2656937.5179001,1768294.19790293
25,19,2759357.5179001,2144764.19790293
25,20,2713577.5179001,2011654.19790293
25,21,2804417.5179001,2220154.19790293
25,22,2781227.5179001,2252824.19790293
25,23,2779967.5179001,1918474.19790293
25,24,2697677.5179001,1810954.19790293
25,25,2762207.5179001,2036914.19790293
25,26,2827817.5179001,2016934.19790293
25,27,2775467.5179001,2116204.19790293
25,28,2772497.5179001,2175904.19790293
25,29,2807147.5179001,1826014.19790293
25,30,2820917.5179001,2211484.19790293
25,31,2818787.5179001,2130814.19790293
25,32,2749277.5179001,1957504.19790293
25,33,2823377.5179001,2067604.19790293
25,34,2966087.5179001,2189224.19790293
25,35,2803367.5179001,2148934.19790293
25,36,2911127.5179001,2186734.19790293
25,37,2767187.5179001,2072494.19790293
25,38,2733887.5179001,1939354.19790293
25,39,2715767.5179001,1957384.19790293
25,40,2861537.5179001,2006524.19790293
25,41,2777297.5179001,2130394.19790293
25,42,2678147.5179001,1839334.19790293
25,43,2794247.5179001,1920694.19790293
25,44,2854397.5179001,2068444.19790293
25,45,2811197.5179001,2247304.19790293
25,46,2775017.5179001,1990954.19790293
25,47,2818217.5179001,2092624.19790293
25,48,2800157.5179001,1913734.19790293
25,49,2860067.5179001,2014894.19790293
25,50,2784047.5179001,2051014.19790293
25,51,2850257.5179001,2225914.19790293
