project_id,plotid,x,y
10,1,5161556.19904061,4095583.5798384
10,2,5057786.19904061,4040653.5798384
10,3,5213576.19904061,4008913.5798384
10,4,5141366.19904061,4071763.5798384
10,5,5043866.19904061,4022443.5798384
10,6,5291786.19904061,4013743.5798384
10,7,5143856.19904061,4034713.5798384
10,8,5261666.19904061,4089973.5798384
10,9,5305076.19904061,4130683.5798384
10,10,5278916.19904061,4046653.5798384
10,11,5255426.19904061,4137433.5798384
10,12,5116436.19904061,4049383.5798384
10,13,5051876.19904061,4036543.5798384
10,14,5269436.19904061,4031983.5798384
10,15,5056616.19904061,3970393.5798384
10,16,5271776.19904061,4044703.5798384
10,17,5220206.19904061,3982513.5798384
10,18,5213726.19904061,4093273.5798384
10,19,5185736.19904061,4090363.5798384
10,20,5217866.19904061,4011073.5798384
10,21,5287886.19904061,4139053.5798384
10,22,5239076.19904061,4095193.5798384
10,23,5226146.19904061,4033303.5798384
10,24,5306096.19904061,4068043.5798384
10,25,5278766.19904061,4128523.5798384
10,26,5251106.19904061,4122253.5798384
10,27,5082686.19904061,4060843.5798384
10,28,5159966.19904061,4043413.5798384
10,29,5199656.19904061,4116913.5798384
10,30,5105606.19904061,3928633.5798384
10,31,5264756.19904061,3971803.5798384
10,32,5033876.19904061,3935953.5798384
10,33,5316566.19904061,3969943.5798384
10,34,5257706.19904061,3996643.5798384
10,35,5322686.19904061,3993913.5798384
10,36,5283476.19904061,4075723.5798384
10,37,5229086.19904061,4019263.5798384
10,38,5170166.19904061,4115083.5798384
10,39,5203046.19904061,3978733.5798384
10,40,5352776.19904061,3987373.5798384
10,41,5122406.19904061,4008883.5798384
10,42,5283236.19904061,4001923.5798384
10,43,5127446.19904061,4015303.5798384
10,44,5052056.19904061,4051183.5798384
10,45,5234576.19904061,4103563.5798384
10,46,5314916.19904061,4038613.5798384
10,47,5274536.19904061,4081273.5798384
10,48,5253446.19904061,4032313.5798384
10,49,5170346.19904061,4102003.5798384
10,50,5282576.19904061,3949663.5798384
10,51,5265596.19904061,3992533.5798384
10,52,5165126.19904061,4029403.5798384
10,53,5268086.19904061,4048183.5798384
10,54,5245316.19904061,3988483.5798384
10,55,5330876.19904061,4022773.5798384
10,56,5227766.19904061,3981763.5798384
10,57,5139926.19904061,4082413.5798384
10,58,5177426.19904061,4008943.5798384
10,59,5292206.19904061,4132153.5798384
10,60,5151086.19904061,4121773.5798384
10,61,5328686.19904061,4028383.5798384
10,62,5217296.19904061,4088773.5798384
10,63,5142896.19904061,4119583.5798384
10,64,5284646.19904061,3946933.5798384
10,65,5221616.19904061,4139863.5798384
10,66,5186846.19904061,4065433.5798384
10,67,5144636.19904061,4065073.5798384
10,68,5157896.19904061,4006303.5798384
10,69,5303576.19904061,3990163.5798384
10,70,5330756.19904061,4007053.5798384
10,71,5165366.19904061,4073083.5798384
10,72,5241746.19904061,4009513.5798384
10,73,5203916.19904061,3988363.5798384
10,74,5171006.19904061,3980383.5798384
10,75,5101496.19904061,4064263.5798384
10,76,5246636.19904061,4116313.5798384
10,77,5208806.19904061,4149343.5798384
10,78,5310596.19904061,4131313.5798384
10,79,5130506.19904061,4092583.5798384
10,80,5038646.19904061,3999343.5798384
10,81,5145986.19904061,4100473.5798384
10,82,5312366.19904061,4154803.5798384
10,83,5327516.19904061,3974323.5798384
10,84,5206286.19904061,4132783.5798384
10,85,5294036.19904061,3944683.5798384
10,86,5232236.19904061,4037803.5798384
10,87,5102036.19904061,4091743.5798384
10,88,5305376.19904061,3994693.5798384
10,89,5114966.19904061,4082833.5798384
10,90,5188256.19904061,4083583.5798384
10,91,5046806.19904061,3985813.5798384
10,92,5164496.19904061,4102393.5798384
10,93,5248166.19904061,4117573.5798384
