project_id,plotid,plotid_old,x,y
24,129,335,4993373.1005768,3077281.87703536
24,130,336,4922317.0856633,3051846.21023567
24,131,338,4781797.06513998,3369974.95986772
24,132,340,5219260.28242023,3400533.72852044
24,133,342,4863810.8643965,3419860.65642445
24,134,343,5195797.9278717,3028234.00144497
24,135,349,5163781.2476823,3122519.40295906
24,136,353,4857245.89456722,3535729.13558204
24,137,355,4958672.66480178,3312336.88672462
24,138,365,5175024.8745877,3532668.40467405
24,139,371,4927370.48365427,3461187.66685283
24,140,374,4854416.10865537,3184333.10710486
24,141,377,4726597.22585914,3276373.95833354
24,142,385,4849565.56347609,3087271.81027686
24,143,388,4828660.85234511,3335240.83200461
24,144,390,4763371.22876083,3316703.49134139
24,145,391,4727313.76006967,3332010.87467739
24,146,393,5101228.18110401,3024606.43801734
24,147,395,5153805.32861739,3415934.6769905
24,148,400,5039456.14556458,3476259.21991831
24,149,401,5133196.56133907,3074538.30080562
24,150,405,4828268.75385816,3400547.99798024
24,151,406,5019197.43848755,3262997.06486163
24,152,409,4738699.15193524,3411161.33357644
24,153,410,4731660.94027037,3312687.37435901
24,154,413,4918751.75236206,3237411.56426024
24,155,414,5059942.56154533,3459116.07708283
24,156,416,5113519.68244246,3518193.77098234
24,157,417,5130262.80235519,2993522.84325617
24,158,419,5159030.2020054,3278577.12449818
24,159,420,4994214.74939628,3079353.81472224
24,160,425,4710863.10067085,3165019.8123733
24,161,433,4786343.11133245,3426352.31502416
24,162,435,4766970.06981851,3220579.98176613
24,163,436,5069980.23199428,3469658.95018559
24,164,437,4857847.57749185,3454943.77742848
24,165,440,4849402.89608399,3371902.45908996
24,166,441,5112759.6699836,3026108.39828773
24,167,443,5023617.01094698,3097327.77802587
24,168,446,4713897.01951291,3401177.89355101
24,169,447,4969452.09913114,3448204.00714501
24,170,452,4679966.8079642,3267568.37233352
24,171,454,5007494.22175547,3429903.07541136
24,172,457,5044482.76144258,3130735.12829183
24,173,458,4984907.93592728,3065793.17168119
24,174,464,4676427.84279294,3389084.7470535
24,175,466,5084609.35723459,3527872.98934004
24,176,468,4842538.87648932,3325328.26558326
24,177,469,5062863.6622841,3441618.44758419
24,178,470,5011243.01509923,3470284.31533075
24,179,474,5099137.71574467,3138850.8174189
24,180,475,4801301.92722265,3061620.47144624
24,181,479,4835027.24179116,3521700.68433624
24,182,480,4980113.7116144,3072116.91099051
24,183,481,4843277.78037212,3122682.77043661
24,184,483,4743413.85105586,3279275.82608944
24,185,489,5267033.56315471,3103428.70460731
24,186,490,4937529.68797712,3489471.15765043
24,187,491,4995468.3397943,3077659.58643399
24,188,492,5189457.29178078,3515040.0110645
24,189,494,4931973.71826219,3115868.74580385
24,190,495,4940957.25015602,3009714.40051178
24,191,496,4759181.50660247,3165839.71802889
24,192,498,5021185.39867042,3049338.92564382
24,193,500,5070701.1087283,3396738.26994148
24,194,506,4852595.81781361,3278949.49429988
24,195,509,4798060.14303796,3445361.95905287
24,196,513,5036845.10903605,3225856.9716975
24,197,522,4732595.79831255,3315249.65937921
24,198,523,4763833.61317376,3202787.61718172
24,199,528,4739627.79153928,3445591.56283034
24,200,530,4710804.06449069,3297348.09129392
24,201,531,4729401.60669149,3362099.50761284
24,202,537,4695351.37341991,3166723.7872682
24,203,538,4727439.9518951,3383783.22257648
24,204,550,4790901.94610843,3299393.26157903
24,205,552,5055094.81901798,3426375.62920284
24,206,556,4839466.61558281,3149898.33372656
24,207,558,5170714.44809194,2995876.72885273
24,208,561,5052202.19800549,3457807.15325691
24,209,562,5005363.64366936,3015168.27539764
24,210,563,4820599.57043479,3362194.61762538
24,211,568,5018596.49783362,3147689.36688853
24,212,571,5095799.50746108,3239551.57556853
24,213,573,4665223.70790223,3260715.47766612
24,214,574,4719181.67107261,3328742.6578688
24,215,579,5003587.85324313,3484616.7747172
24,216,585,5227301.17065528,3089623.85058993
24,217,587,4972757.38338721,3385443.96813583
24,218,593,5194229.52204125,3528579.61483026
24,219,596,4627884.18457852,3342942.060979
24,220,603,5074412.33650555,3037237.6247616
24,221,604,5069637.43795264,3315397.14701418
24,222,605,5022175.84427182,3137198.97007778
24,223,611,4732736.09689243,3484657.49101732
24,224,612,4854613.16183633,3537812.96899332
24,225,613,4671220.78040836,3215144.05965528
24,226,615,5059220.67640292,3255325.43756509
24,227,617,5064067.05902917,3524475.2845362
24,228,618,5231609.09467586,3123102.86688373
24,229,619,5223122.29545815,3099543.64297559
24,230,620,5048273.21177752,3397501.37382836
24,231,622,4747536.36626447,3323951.67522841
24,232,623,5222630.96211059,3445687.60972767
24,233,626,4770960.24102094,3084816.24758569
24,234,628,5075506.68408627,3011142.22260812
24,235,631,4760710.7967997,3195289.5200732
24,236,632,5159744.14054029,3048673.61382987
24,237,643,4704269.89779256,3208988.42525668
24,238,644,5174529.05949386,3036441.37244969
24,239,645,4662211.26775041,3229391.17140556
24,240,650,4701677.07577571,3099143.93279591
24,241,654,4807516.79038013,3345888.61934131
24,242,657,5246921.51469933,3281794.00607663
24,243,658,4789532.19333807,3370265.28328395
24,244,660,5237119.5357731,3384974.03548557
24,245,662,5214458.32817378,3248209.57141153
24,246,664,5129309.56596527,3279001.75852028
24,247,665,5128211.28592055,3378280.83613474
24,248,670,4947177.19053622,3336292.92331615
24,249,673,5255211.43664317,3129799.86268063
24,250,676,5085346.85894399,3381337.72179929
24,251,677,5192505.56632658,3234244.07391764
24,252,679,4946413.24920705,3066841.8515955
24,253,680,4872226.53719778,3512522.97220146
24,254,684,5169990.39833086,3354363.612997
24,255,685,4890342.27428077,3415009.31085025
24,256,689,5202342.96042074,3156887.42733619
24,257,690,4754366.58960069,3166351.72022326
24,258,691,5178206.35279649,3502243.17032588
24,259,692,5234617.0423591,3088272.79289762
24,260,693,4669423.21970488,3153207.86486549
24,261,695,4887244.36556931,3350603.6425714
24,262,697,4925841.66847087,3343724.72781983
24,263,699,4923043.86247599,3022775.85972371
24,264,705,4979804.42620229,3058976.17567861
24,265,706,5099995.93935299,3015574.11609654
24,266,711,4604848.88440484,3323868.48703723
24,267,712,4789101.41960701,3505380.25515219
24,268,713,4968470.31396701,3379223.41380383
24,269,718,5243568.84261197,3140013.38588935
24,270,719,4797427.57424945,3399757.92849077
24,271,723,4758222.3787302,3464293.59513815
24,272,729,5001364.27411526,3079979.69561676
24,273,731,5266151.57379468,3086470.94786514
24,274,732,5138342.75986748,3498481.90104742
24,275,735,5179582.81970587,3495516.71701794
24,276,736,4699128.21933401,3326098.09432898
24,277,737,4623305.38911379,3299325.24024166
24,278,743,5052332.11177438,2959783.39734468
24,279,744,5047436.04544003,3451388.49126544
24,280,746,4698008.54983943,3212591.03079595
24,281,749,4810893.57262374,3184080.21171217
24,282,755,4843829.17817791,3347024.4865506
24,283,756,4786651.19725484,3454178.81954767
24,284,760,4796680.99347229,3103075.85854625
24,285,763,5194362.69095945,3052102.78271804
24,286,766,4968540.89247856,3304118.251304
24,287,767,5198198.92255701,2979213.06016238
24,288,768,5005038.14621541,3443027.54038708
24,289,769,4990405.84449189,3404111.74688216
24,290,773,4914959.20617678,3036769.37662047
24,291,781,4845395.57123479,3316616.10460371
24,292,783,4923751.46515931,3091085.82360099
24,293,789,5026376.15780947,3417989.39671499
24,294,790,5002163.95783256,3011617.30377847
24,295,791,4667948.72526192,3408841.68303607
24,296,793,4735359.46934842,3336085.61147488
24,297,795,4923969.44030978,3240576.57525759
24,298,799,4615505.8161102,3309439.15607941
24,299,802,4756791.44145757,3294070.04564323
24,300,803,4896089.51842378,3043610.47249855
24,301,812,4873915.71210729,3368034.06740563
24,302,814,4761790.60189964,3099415.16948073
24,303,816,4643924.4017426,3316846.44896767
24,304,817,5218816.44260146,3257393.59502043
24,305,818,5220675.77095864,2977512.78934402
24,306,819,4761493.99758852,3379203.71528113
24,307,822,5076487.08659567,3321735.5551288
24,308,824,5135086.63800275,3526063.52708154
24,309,828,5209553.62159926,3352495.58566024
24,310,829,4964172.49360888,2974156.60943859
24,311,831,5114026.47096169,3267149.55189534
24,312,833,4742142.42977154,3241928.40269911
24,313,834,4688863.90261601,3193815.31024411
24,314,837,5066566.07087636,3372593.90964837
24,315,840,5109989.30805606,3449508.7528167
24,316,848,5227701.39749076,3402736.20712599
24,317,849,4858145.09828351,3448153.87630819
24,318,850,4861338.43335082,3438923.98682104
24,319,854,5237872.60692001,3125942.54432136
24,320,855,5016159.7343867,3312883.94370744
24,321,857,4804299.80396962,3310786.80692693
24,322,867,5227305.55670812,3277827.25191073
24,323,869,4731714.19968976,3212589.58282855
24,324,874,4863288.94958749,3176727.08079551
24,325,877,5087413.73131413,3241497.50086518
24,326,879,5210642.56608997,2973497.57350413
24,327,881,5129199.77593079,3193054.77035613
24,328,882,5109231.46357453,3515558.7757869
24,329,884,5158705.83099797,3429736.60784095
24,330,885,4970915.58745037,3100955.15666763
24,331,889,4785672.47075816,3052300.39478091
24,332,893,4755624.12724153,3468327.82843824
24,333,898,5010488.39703587,3483731.17347215
24,334,902,5027724.09420968,2986001.83467404
24,335,903,4947522.89386586,3115459.11858432
24,336,904,5089067.66747136,3301483.84813414
24,337,911,5163340.18979732,3468173.14994971
24,338,913,5029519.0272999,3013313.79439239
24,339,921,4809694.67058038,3463371.47166688
24,340,926,5053088.27623378,2973722.23455156
24,341,927,4717449.46227261,3394230.18105379
24,342,929,4626775.12442704,3373948.87217428
24,343,939,4730327.3148775,3089040.18560501
24,344,943,4970221.33955133,3391074.65100657
24,345,945,4992994.88478139,3138576.73697712
24,346,947,4866021.82470636,3445873.95251622
24,347,951,5163204.50084969,3119298.98741742
24,348,952,4815698.26364743,3471636.14610332
24,349,953,4663684.4894606,3278635.77538972
24,350,955,4968457.77083883,2985733.5084081
24,351,956,5256647.29506349,3119826.77974906
24,352,957,4784485.87847756,3389209.5539832
24,353,962,5093873.98532591,3519773.70278975
24,354,963,5043345.51057644,3472689.56158772
24,355,969,5123078.05274285,3039010.84351691
24,356,975,4828677.38739942,3509412.71575902
24,357,977,5019900.54025927,3143054.38376871
24,358,978,4767180.36619824,3423953.22611817
24,359,979,4687629.08653046,3291569.78199034
24,360,986,4796461.595872,3526826.03678471
24,361,987,4693251.31462124,3185088.09540445
24,362,988,5260374.47242467,3103236.01682309
24,363,989,4941812.81779164,3086041.34781572
24,364,993,4673617.90484827,3234057.62744117
24,365,994,5215313.22241498,3343151.29146947
24,366,995,5192466.90210593,3473542.24010117
24,367,999,4994128.43052057,3355730.45567388
24,368,1000,5055915.83334792,3312966.74793533
24,369,1007,5281972.630635,3135368.1802771
24,370,1008,5051034.36834211,3296316.2416784
24,371,1009,4720413.37502206,3311853.40167476
24,372,1010,4845876.1253262,3292723.49452887
24,373,1014,4853210.73068272,3380228.02473431
24,374,1015,4906699.92975655,3059419.14620009
24,375,1017,5062723.50547269,3258596.39590982
24,376,1022,5031677.85205059,3505812.29364053
24,377,1024,5243338.51388296,3169307.01167262
24,378,1026,4644708.7941443,3258611.30399323
24,379,1027,4985983.29367615,2965410.27604939
24,380,1031,5131108.47609586,3382496.20601201
24,381,1038,4868954.49078351,3220694.69997492
24,382,1045,5028204.58381558,3410271.54888052
24,383,1046,5249445.11829945,3171363.26186104
24,384,1047,5239466.99748003,3395709.01608779
24,385,1050,4651931.35252109,3276381.9279536
24,386,1052,5120075.65994472,2990310.15226363
24,387,1060,4801427.80057598,3398858.67115247
24,388,1066,4863822.85520455,3170684.49843698
24,389,1071,5014446.06800214,3434162.65458825
24,390,1073,5015970.74661603,3505800.3496378
24,391,1080,4740172.99776529,3412015.08519524
24,392,1086,5075101.16582078,3270854.35056148
24,393,1093,5051427.61622676,3489958.81078397
24,394,1094,4831264.94869536,3474235.71359367
24,395,1097,4847759.58024953,3325866.77527296
24,396,1105,5152474.91788295,3041763.22234973
24,397,1106,5159486.28695408,3214913.7845721
24,398,1108,5043561.81074885,3223535.28597284
24,399,1109,5058065.44107056,3339906.2632515
24,400,1110,4900461.28223756,3250026.65686654
24,401,1111,4859073.82250387,3122355.41461826
24,402,1112,4770130.11488373,3109829.24493119
24,403,1113,4799430.95004061,3140765.25460617
24,404,1115,4989401.85689092,3357682.44069526
24,405,1118,5123954.84916866,3448757.39126245
24,406,1128,4722167.77648289,3098050.81035323
24,407,1129,5109019.72667019,3270583.52685736
24,408,1130,4656614.73496524,3305594.04393075
24,409,1131,4883893.89872927,3328610.22659973
24,410,1134,4949966.08100834,3341431.05991886
24,411,1145,4728997.87496566,3156603.9656128
24,412,1146,4998667.64941177,3009449.62506791
24,413,1149,4840355.96334208,3483883.71270865
24,414,1150,4648472.04992946,3205726.41592611
24,415,1151,4936576.24294179,3093480.79398366
24,416,1152,5047707.01568359,3029978.24297804
24,417,1155,5221901.84290026,3225064.74347593
24,418,1157,4959583.66511373,3295485.09561767
24,419,1160,4852680.61116857,3180722.64791421
24,420,1163,4756905.88081153,3400165.21924724
24,421,1166,4667844.30645668,3175398.79333988
24,422,1167,4810921.41332983,3443264.31548433
24,423,1168,5132612.70114688,3384734.11204168
24,424,1170,4811786.22124022,3215743.56912287
24,425,1173,4754462.6104612,3401140.83569801
24,426,1178,4830683.42588626,3191730.59519049
24,427,1180,4939365.91373831,3316648.99893698
24,428,1181,5021292.07614965,3057559.72785628
24,429,1183,5037876.62937388,3302092.1190158
24,430,1188,4993661.62404183,3165726.2628264
24,431,1189,4913537.99617175,3251747.30384153
24,432,1193,4819693.2831167,3183721.88763647
24,433,1194,5040748.7597029,3315819.70269972
24,434,1199,4776969.22909151,3044991.52130189
24,435,1200,4715338.26577189,3428300.91516746
24,436,1202,5194340.37809692,2990335.13528853
24,437,1204,4756257.02785582,3117544.37802874
24,438,1206,5008287.12947804,3064283.97551019
24,439,1209,4768942.23009763,3503455.68561353
24,440,1215,5098605.81298685,3513716.04755482
24,441,1216,4837278.46492713,3308866.65588649
24,442,1223,5045002.80644346,3209829.0920662
24,443,1236,5024973.94378299,3199393.41647816
24,444,1239,5115086.44223805,3217458.57568502
24,445,1243,5088316.96448347,3518860.11772624
24,446,1244,5019246.47689847,3290307.89096062
24,447,1247,4945365.66616305,3469915.29647948
24,448,1248,4666345.0765856,3207766.99990221
24,449,1251,5114603.98378201,3145397.33355237
24,450,1255,5208357.37192608,2987291.11723398
24,451,1257,4964933.69523156,3242109.14519429
24,452,1258,5186944.32908445,3130816.90910628
24,453,1260,5165040.09505928,3498067.60757687
24,454,1261,4633324.40975071,3330890.1110227
24,455,1262,5152517.46987984,3174034.66662192
24,456,1263,4922057.45904379,3436601.32948753
24,457,1265,4712417.01562427,3188420.72343855
24,458,1266,4651469.22691331,3301297.20562714
24,459,1268,5071610.14220769,3389851.22294833
24,460,1270,4792097.44053923,3528603.15196169
24,461,1272,4836159.47147838,3305930.83171235
24,462,1275,5099903.08188996,3534783.23014052
24,463,1282,4799905.60148139,3387920.42288447
24,464,1284,4973025.86724275,3242916.83784275
24,465,1285,4674773.18236061,3350270.78949988
24,466,1289,5021600.48638791,3256370.60398647
24,467,1295,5182463.77451727,3110425.207091
24,468,1298,5203414.76012516,3160427.3497268
24,469,1299,5104226.09869525,3528632.4240599
24,470,1301,4719914.77497572,3314708.30009638
24,471,1304,4606876.24484627,3396131.35840759
24,472,1308,4822781.95075743,3127562.99759561
24,473,1310,5188682.99325731,3491523.70938217
24,474,1317,4676672.60680144,3404087.71657767
24,475,1318,4763478.03991402,3402061.44222156
24,476,1320,4866356.98037569,3072297.75891503
24,477,1321,5175370.03284783,3351077.93850837
24,478,1328,5025562.38507293,3404210.18609592
24,479,1330,5143398.52183924,3282368.00614319
24,480,1332,5229877.10110616,3115477.31791075
24,481,1333,5266044.67929706,3091839.3252959
24,482,1335,5073895.64853397,2994031.15737494
24,483,1336,5212700.4393457,3048318.47354538
24,484,1340,5216751.7255717,3291278.49360732
24,485,1345,4750870.85559805,3340884.255702
24,486,1346,5104414.58729563,3360588.09407579
24,487,1351,4801051.39923813,3464464.41059726
24,488,1357,5162337.92880485,3051591.05878006
24,489,1358,5106475.12517463,3171805.21711546
24,490,1359,4769194.86747968,3309880.52262487
24,491,1366,5095161.45447329,3299281.2180299
24,492,1367,5000817.72626518,3189579.00846529
24,493,1369,4819763.9735125,3107913.2242605
24,494,1372,4712582.00152299,3110334.25329717
24,495,1374,5166235.36767901,3396781.09655235
24,496,1377,5084883.0082683,3329648.85416053
24,497,1380,4839041.3976727,3162268.78847471
24,498,1381,5153556.25454506,3391769.74866375
24,499,1385,4974875.37495715,3017010.7814746
24,500,1389,4679699.55237137,3161677.09657033
24,501,1393,4716379.46850127,3220474.55646905
24,502,1405,5185958.72748128,3233884.98097821
24,503,1408,4672389.46143864,3118563.43933173
24,504,1409,4945456.40468035,3489020.17573914
24,505,1411,4945598.30300783,3447911.74480542
24,506,1416,4670973.82343845,3184581.58806219
24,507,1420,4891578.54798678,3241867.71998307
24,508,1430,4855677.01519042,3313920.39468571
24,509,1432,5153054.95808142,3110031.52773181
24,510,1440,5260254.45049099,3228235.48001129
24,511,1445,5204916.44799585,3495041.39683596
24,512,1446,5250189.54242619,3071568.96156228
24,513,1449,5154006.51083309,3268197.40379356
24,514,1452,5226248.31943413,3404705.10069404
24,515,1453,5182547.00272551,3030997.89327846
24,516,1454,4709327.19060102,3367970.23380941
24,517,1455,4807399.47650634,3526040.32289006
24,518,1456,4932588.78468139,3500929.76923391
24,519,1458,4612033.92788091,3390771.80795209
24,520,1460,5139577.87489036,3304844.42436331
24,521,1467,5179343.17468627,3497062.19437269
24,522,1468,5178078.91852283,3074568.95289653
24,523,1474,5166060.50046328,3117421.53672725
24,524,1475,4919439.15620873,3055086.25179569
24,525,1477,4765466.04067994,3372675.21092435
24,526,1478,4737011.57150065,3406049.63486896
24,527,1479,5175378.83355769,3492347.99905883
24,528,1480,5044379.25106832,2955364.88764009
24,529,1482,4947353.38479329,3183943.86649685
24,530,1483,4806619.85522244,3251956.64130663
24,531,1487,5084588.76817781,3361024.49180848
24,532,1490,5021061.05265209,3339266.17615473
24,533,1492,5240405.13710328,3423269.20159887
24,534,1493,4865764.30612499,3447140.72751233
24,535,1494,5122766.89346007,3163212.81333193
24,536,1498,4922650.79072439,3121837.81921506
24,537,1500,4777557.83969004,3337541.76210808
24,538,1503,4781884.45579588,3046984.26863703
24,539,1505,5209596.48830689,3304061.36379583
24,540,1510,4739389.70874411,3340395.67280468
24,541,1512,5052987.07317497,3186902.48794489
24,542,1516,5166911.40544752,3244458.64998666
24,543,1520,4973455.67269014,3002703.75300044
24,544,1521,4740110.94218675,3362023.78018749
24,545,1525,4793884.49374233,3425545.63146014
24,546,1527,4713259.82163779,3123772.97894716
24,547,1530,4997162.79613466,2999380.43349158
24,548,1532,4824626.85671183,3250996.33264679
24,549,1537,5226588.95616985,3357896.56156819
24,550,1540,4957902.66384342,3029850.96228925
24,551,1542,5233965.25279475,3242543.34767542
24,552,1544,5034538.00941897,3426387.50428679
24,553,1551,5108822.75012142,3129040.38465618
24,554,1553,4845591.11629312,3370979.36251128
24,555,1554,5181792.29804867,3494942.04625769
24,556,1557,5190994.83822839,3096331.3346075
24,557,1561,4993236.08240747,3165935.16233346
24,558,1575,4659638.45320431,3233126.43619791
24,559,1579,5196934.56192755,3223997.0303406
24,560,1580,4872315.46299483,3389207.16695253
24,561,1581,4603525.60219248,3310447.60461984
24,562,1584,5163450.66670101,3012776.57333364
24,563,1585,5219313.61286084,3432644.06991654
24,564,1588,5197423.13424641,3324901.69624764
24,565,1590,5204408.89221206,3126021.06907623
24,566,1592,4713567.175031,3264342.23422789
24,567,1595,4866721.62014795,3234385.10601791
24,568,1602,4999952.13072975,3080708.00666458
24,569,1603,4660004.89557052,3194120.35171602
24,570,1604,5141467.09501776,3021699.34093092
24,571,1606,4769914.76064589,3467774.98124566
24,572,1610,5218338.43354012,3283639.94213944
24,573,1613,4664295.0840681,3280242.69980931
24,574,1614,4621434.5109517,3439895.5048134
24,575,1616,4643434.389775,3205952.03252592
24,576,1617,4653997.17940068,3269121.25717377
24,577,1622,4943305.21470135,3110446.08557765
24,578,1624,5087021.42930678,3389168.03743705
24,579,1630,5054018.17888149,3299204.65019699
24,580,1646,4796747.78264072,3158037.12466379
24,581,1649,4832983.94987076,3539642.80067149
24,582,1651,5105966.90249338,3351456.17388357
24,583,1657,5054832.20357812,3111056.15222631
24,584,1658,4673865.95358554,3286649.70492832
24,585,1665,4838498.6635615,3168882.78021222
24,586,1672,5027806.91500461,3514310.67076103
24,587,1675,4847047.82706905,3209408.31803607
24,588,1677,5055008.62181911,3088649.03384056
24,589,1678,5181933.80819671,3052800.90578322
24,590,1680,4751468.33829694,3291055.63385076
24,591,1682,5095224.27467216,3119525.70029974
24,592,1683,4916151.95611213,3352117.12998189
24,593,1687,4773831.35760308,3445775.94181163
24,594,1688,4733453.13163463,3233205.03251433
24,595,1692,5016328.79209124,3461547.02798137
24,596,1693,5243425.50031104,3205039.76425153
24,597,1695,5181532.92766632,3114815.74760124
24,598,1702,4802524.76336528,3444705.07550916
24,599,1703,4795314.79585046,3397295.74811334
24,600,1714,5047662.0281137,3166573.91366282
24,601,1716,5030569.31602158,3419696.63797655
24,602,1719,5227755.02231176,3231190.42232718
24,603,1720,5060812.39880184,3392061.13525443
24,604,1726,5064043.02564833,3290912.02114546
24,605,1727,4898675.34258738,3341933.7344717
24,606,1731,4842698.38877457,3451276.68007446
24,607,1734,4802693.55921573,3407431.87129055
24,608,1736,5090744.86702258,3225734.18667196
24,609,1737,4661093.31941246,3266961.55643512
24,610,1738,5163840.90287765,3135029.28964545
24,611,1740,4692348.20777608,3194746.81827819
24,612,1743,5222135.51342424,3101887.91961888
24,613,1746,4854656.12082391,3164155.24599519
24,614,1749,5009996.25466341,3044913.32995472
24,615,1751,4787424.44596809,3045077.59558539
24,616,1754,4767799.26335749,3194060.96408816
24,617,1756,4708613.26371789,3221475.75554805
24,618,1757,5127161.11528146,3207739.4333938
24,619,1762,4739530.81782845,3119466.05879398
24,620,1764,5068711.85379656,3102156.12193278
24,621,1765,4972312.3257834,2961745.55494519
24,622,1767,5101523.30312652,3241366.68241058
24,623,1769,5061504.59159279,2991157.68095371
