project_id,plotid,x,y
23,1,4394229.40655172,4152372.44389519
23,2,4144569.40655172,3912582.44389519
23,3,4653489.40655172,5124372.44389519
23,4,4319169.40655172,4041312.44389519
23,5,4370409.40655172,4171752.44389519
23,6,4908879.40655172,5256372.44389519
23,7,4214529.40655172,3914922.44389519
23,8,4287009.40655172,3967062.44389519
23,9,4453479.40655172,4603932.44389519
23,10,4149189.40655172,3920772.44389519
23,11,4491309.40655172,4642062.44389519
23,12,4904979.40655172,5267352.44389519
23,13,4341129.40655172,4212942.44389519
23,14,4834809.40655172,5170212.44389519
23,15,4435719.40655172,4154712.44389519
23,16,4443789.40655172,4258662.44389519
23,17,4230309.40655172,3952452.44389519
23,18,4427499.40655172,4605312.44389519
23,19,4355949.40655172,4185042.44389519
23,20,4473609.40655172,4726302.44389519
23,21,4355049.40655172,4115412.44389519
23,22,4311669.40655172,3994182.44389519
23,23,4256709.40655172,4003332.44389519
23,24,4141419.40655172,4063482.44389519
23,25,4436319.40655172,4279362.44389519
23,26,4623249.40655172,5043702.44389519
23,27,4228449.40655172,4051212.44389519
23,28,4416279.40655172,4230132.44389519
23,29,4415769.40655172,4172052.44389519
23,30,4340559.40655172,4540962.44389519
23,31,4291209.40655172,4026912.44389519
23,32,4292829.40655172,4008672.44389519
23,33,4431639.40655172,4609752.44389519
23,34,4929849.40655172,5215392.44389519
23,35,4322619.40655172,4009902.44389519
23,36,4493439.40655172,4764162.44389519
23,37,4339209.40655172,4470372.44389519
23,38,4228479.40655172,4060542.44389519
23,39,4382469.40655172,4591332.44389519
23,40,4387809.40655172,4564392.44389519
23,41,4271679.40655172,4179852.44389519
23,42,4332159.40655172,4212042.44389519
23,43,5073849.40655172,5233212.44389519
23,44,4670829.40655172,5092902.44389519
23,45,4467849.40655172,4625562.44389519
23,46,4625889.40655172,5033892.44389519
23,47,4146969.40655172,4263072.44389519
23,48,4348749.40655172,4510602.44389519
23,49,4660839.40655172,5136072.44389519
23,50,4227459.40655172,4153812.44389519
23,51,4152099.40655172,4300002.44389519
23,52,4388019.40655172,4493862.44389519
23,53,4379829.40655172,4168362.44389519
23,54,4219089.40655172,3973992.44389519
23,55,4246389.40655172,4011012.44389519
23,56,4189149.40655172,4224702.44389519
23,57,4396089.40655172,4365402.44389519
23,58,4439589.40655172,4580502.44389519
23,59,4347939.40655172,4098762.44389519
23,60,4434999.40655172,4595892.44389519
23,61,4382529.40655172,4030842.44389519
23,62,4813239.40655172,5254422.44389519
23,63,4416879.40655172,4255572.44389519
23,64,4090749.40655172,4316202.44389519
23,65,4366569.40655172,4287642.44389519
23,66,4376589.40655172,4258572.44389519
23,67,4721499.40655172,5087622.44389519
23,68,4400319.40655172,4057902.44389519
23,69,4368429.40655172,4523592.44389519
23,70,4210569.40655172,4068582.44389519
23,71,4292349.40655172,4105542.44389519
23,72,4493949.40655172,4707612.44389519
23,73,4302969.40655172,4091112.44389519
23,74,4169319.40655172,3971802.44389519
23,75,4510179.40655172,4593432.44389519
23,76,4129869.40655172,4130172.44389519
23,77,4494039.40655172,4706592.44389519
23,78,4142319.40655172,3920622.44389519
23,79,4534599.40655172,4816092.44389519
23,80,4115859.40655172,4262052.44389519
23,81,4233939.40655172,4137252.44389519
23,82,4295739.40655172,4043202.44389519
23,83,4289679.40655172,4473072.44389519
23,84,4238499.40655172,4179972.44389519
23,85,4356339.40655172,4221372.44389519
23,86,4352139.40655172,4445052.44389519
23,87,4912509.40655172,5221542.44389519
23,88,4437309.40655172,4558122.44389519
23,89,4370979.40655172,4251912.44389519
23,90,4278639.40655172,4282092.44389519
23,91,4304619.40655172,4470942.44389519
23,92,4759929.40655172,5231082.44389519
23,93,4205859.40655172,4032432.44389519
23,94,4383129.40655172,4085172.44389519
23,95,4412859.40655172,4094832.44389519
23,96,4422759.40655172,4192092.44389519
23,97,4854699.40655172,5160762.44389519
23,98,4431159.40655172,4575102.44389519
23,99,5052039.40655172,5328462.44389519
23,100,4152789.40655172,4379952.44389519
23,101,4315629.40655172,4097592.44389519
23,102,4119219.40655172,3936372.44389519
23,103,4119159.40655172,3949452.44389519
23,104,4330359.40655172,4494492.44389519
23,105,4404669.40655172,4003392.44389519
23,106,4420059.40655172,4128912.44389519
23,107,4344879.40655172,4467072.44389519
23,108,4906449.40655172,5180052.44389519
23,109,4374219.40655172,4353192.44389519
23,110,4117869.40655172,3918312.44389519
23,111,4304799.40655172,4266372.44389519
23,112,4663119.40655172,5148132.44389519
23,113,4364889.40655172,4165392.44389519
23,114,4375509.40655172,4530492.44389519
23,115,4103199.40655172,4137252.44389519
23,116,4276539.40655172,4176702.44389519
23,117,4150839.40655172,4396182.44389519
23,118,4082529.40655172,4144812.44389519
23,119,4236279.40655172,4170852.44389519
23,120,4207389.40655172,4246212.44389519
23,121,4090809.40655172,4256592.44389519
23,122,4933029.40655172,5248902.44389519
23,123,4186479.40655172,3946542.44389519
23,124,4686429.40655172,5204922.44389519
23,125,4336239.40655172,4560162.44389519
23,126,4421049.40655172,4332492.44389519
23,127,4344039.40655172,4371162.44389519
23,128,4213959.40655172,4039002.44389519
23,129,4441269.40655172,4523082.44389519
23,130,4422669.40655172,4187742.44389519
23,131,4215039.40655172,4313532.44389519
23,132,4920009.40655172,5173542.44389519
23,133,4142259.40655172,3905382.44389519
23,134,4394349.40655172,4291332.44389519
23,135,4909869.40655172,5248242.44389519
23,136,4335579.40655172,4155762.44389519
23,137,4264449.40655172,4233342.44389519
23,138,4475529.40655172,4670412.44389519
23,139,4710729.40655172,5108472.44389519
23,140,4344849.40655172,4032762.44389519
23,141,4190109.40655172,3923472.44389519
23,142,4076589.40655172,4247262.44389519
23,143,4310259.40655172,4475082.44389519
23,144,4302429.40655172,4190562.44389519
23,145,4638609.40655172,5051472.44389519
23,146,4911339.40655172,5149362.44389519
23,147,4323759.40655172,4175442.44389519
23,148,4458249.40655172,4828392.44389519
23,149,4932459.40655172,5232882.44389519
23,150,4268619.40655172,4027722.44389519
23,151,4113669.40655172,4138452.44389519
23,152,4234419.40655172,3917022.44389519
23,153,4361829.40655172,4122012.44389519
23,154,4214919.40655172,4417452.44389519
23,155,4166139.40655172,4330632.44389519
23,156,4495479.40655172,4615152.44389519
23,157,4367289.40655172,4042272.44389519
23,158,4448919.40655172,4243722.44389519
23,159,4421499.40655172,4194252.44389519
23,160,4416429.40655172,4000392.44389519
23,161,4208949.40655172,4253472.44389519
23,162,4460709.40655172,4124982.44389519
23,163,4204089.40655172,3967902.44389519
23,164,4314489.40655172,4067442.44389519
23,165,4409199.40655172,4224312.44389519
23,166,4331229.40655172,4209852.44389519
23,167,4377849.40655172,4424592.44389519
23,168,4994409.40655172,5332962.44389519
23,169,4193289.40655172,4010052.44389519
23,170,4179519.40655172,4221372.44389519
23,171,4351509.40655172,4154412.44389519
23,172,4293429.40655172,4212312.44389519
23,173,4468179.40655172,4638312.44389519
23,174,4365699.40655172,4299282.44389519
23,175,4305189.40655172,4437762.44389519
23,176,4358829.40655172,4358712.44389519
23,177,4628619.40655172,5077692.44389519
23,178,4495689.40655172,4874472.44389519
23,179,4098129.40655172,4249212.44389519
23,180,4176819.40655172,4336422.44389519
23,181,4297479.40655172,4129962.44389519
23,182,4254249.40655172,4227672.44389519
23,183,4427439.40655172,4166952.44389519
23,184,5019669.40655172,5308992.44389519
23,185,4301889.40655172,4208622.44389519
23,186,4339299.40655172,4247772.44389519
23,187,4847469.40655172,5218032.44389519
23,188,4214229.40655172,3920022.44389519
23,189,4461879.40655172,4150932.44389519
23,190,4334079.40655172,4546362.44389519
23,191,4330839.40655172,4513962.44389519
23,192,4316589.40655172,4116672.44389519
23,193,4377819.40655172,4381662.44389519
23,194,4342809.40655172,4133382.44389519
23,195,4422789.40655172,4218882.44389519
23,196,4233099.40655172,3982722.44389519
23,197,4315449.40655172,4482672.44389519
23,198,4415709.40655172,4550112.44389519
23,199,4930689.40655172,5206032.44389519
23,200,4122609.40655172,4300302.44389519
23,201,4301589.40655172,4035072.44389519
23,202,4425219.40655172,4133382.44389519
23,203,4720389.40655172,5151102.44389519
23,204,4518999.40655172,4600002.44389519
23,205,4676379.40655172,5172162.44389519
23,206,4452159.40655172,4246812.44389519
23,207,4925169.40655172,5233302.44389519
23,208,4430589.40655172,4575432.44389519
23,209,4467009.40655172,4242132.44389519
23,210,4257369.40655172,4388922.44389519
23,211,4246959.40655172,3954072.44389519
23,212,4673619.40655172,5089812.44389519
23,213,4129779.40655172,3948612.44389519
23,214,4323309.40655172,4436442.44389519
23,215,4502979.40655172,4581042.44389519
23,216,4173879.40655172,4037532.44389519
23,217,4251519.40655172,3933432.44389519
23,218,4360419.40655172,4104072.44389519
23,219,4153899.40655172,4318692.44389519
23,220,4980879.40655172,5299152.44389519
23,221,4285659.40655172,4125402.44389519
23,222,4364139.40655172,4543122.44389519
23,223,4405569.40655172,4475712.44389519
23,224,4362429.40655172,4486962.44389519
23,225,4090389.40655172,4183692.44389519
23,226,4373019.40655172,4474932.44389519
23,227,4074999.40655172,4313952.44389519
23,228,4449159.40655172,4120062.44389519
23,229,4844739.40655172,5158962.44389519
23,230,4285479.40655172,4100082.44389519
23,231,4133589.40655172,4181442.44389519
23,232,4406229.40655172,4201032.44389519
23,233,4310349.40655172,4257882.44389519
23,234,4458669.40655172,4586982.44389519
23,235,4334079.40655172,4278672.44389519
23,236,4493289.40655172,4713462.44389519
23,237,4244799.40655172,4220622.44389519
23,238,4395999.40655172,4223472.44389519
23,239,4374039.40655172,4165062.44389519
23,240,4438659.40655172,4612482.44389519
23,241,4368879.40655172,4462962.44389519
23,242,4526799.40655172,4934082.44389519
23,243,4365159.40655172,4312842.44389519
23,244,5085999.40655172,5244342.44389519
23,245,4407609.40655172,4090932.44389519
23,246,5007399.40655172,5319972.44389519
23,247,4361559.40655172,4563102.44389519
23,248,4270419.40655172,3979902.44389519
23,249,4139139.40655172,3934422.44389519
23,250,4338399.40655172,4435812.44389519
23,251,4127859.40655172,4120722.44389519
23,252,4236249.40655172,4008312.44389519
23,253,4977339.40655172,5365212.44389519
23,254,4389339.40655172,4186872.44389519
23,255,4462929.40655172,4147842.44389519
23,256,4326369.40655172,4069302.44389519
23,257,4441509.40655172,4201992.44389519
23,258,4421769.40655172,4161342.44389519
23,259,4272009.40655172,4478892.44389519
23,260,4087839.40655172,4150092.44389519
23,261,4414989.40655172,4655382.44389519
23,262,4825749.40655172,5253222.44389519
23,263,4378719.40655172,4393662.44389519
23,264,4315839.40655172,4039482.44389519
23,265,4382859.40655172,4581102.44389519
23,266,4556889.40655172,4813002.44389519
23,267,4285569.40655172,4106592.44389519
23,268,4341819.40655172,4202922.44389519
23,269,4781349.40655172,5256762.44389519
23,270,4314309.40655172,4118592.44389519
23,271,4274829.40655172,3985452.44389519
23,272,4543209.40655172,4908942.44389519
23,273,4424589.40655172,4652802.44389519
23,274,4148649.40655172,3893232.44389519
23,275,4410069.40655172,4017642.44389519
23,276,4411509.40655172,4036152.44389519
23,277,4229679.40655172,3945252.44389519
23,278,4229259.40655172,4429902.44389519
23,279,4390659.40655172,4488792.44389519
23,280,4238439.40655172,4021122.44389519
23,281,4270569.40655172,3970572.44389519
23,282,4259289.40655172,4173492.44389519
23,283,4452849.40655172,4619022.44389519
23,284,4295469.40655172,4213782.44389519
23,285,4261839.40655172,4442862.44389519
23,286,4938669.40655172,5227302.44389519
23,287,4386849.40655172,4511442.44389519
23,288,4347969.40655172,4518102.44389519
23,289,4425549.40655172,4668822.44389519
23,290,4314009.40655172,4201812.44389519
23,291,4294269.40655172,4072842.44389519
23,292,4600359.40655172,5066052.44389519
23,293,4084749.40655172,4119252.44389519
23,294,4327149.40655172,4243512.44389519
23,295,4353489.40655172,4173282.44389519
23,296,4345869.40655172,4053942.44389519
23,297,4195209.40655172,4409532.44389519
23,298,4436409.40655172,4167462.44389519
23,299,4354329.40655172,4367712.44389519
23,300,4418259.40655172,4345602.44389519
23,301,4352529.40655172,4278282.44389519
23,302,4348239.40655172,4087512.44389519
23,303,4363479.40655172,4281102.44389519
23,304,4274259.40655172,4179642.44389519
23,305,4329339.40655172,4445982.44389519
23,306,4103709.40655172,4041552.44389519
23,307,4437489.40655172,4756962.44389519
23,308,4082259.40655172,3982182.44389519
23,309,4533009.40655172,5028732.44389519
23,310,4474659.40655172,4658562.44389519
23,311,4338579.40655172,4328232.44389519
23,312,4235199.40655172,4028442.44389519
23,313,4251399.40655172,4029402.44389519
23,314,5009499.40655172,5304342.44389519
23,315,4394229.40655172,4583652.44389519
23,316,4342839.40655172,4051782.44389519
23,317,5118099.40655172,5302152.44389519
23,318,4369839.40655172,4264662.44389519
23,319,4445229.40655172,4144842.44389519
23,320,4370199.40655172,4083492.44389519
23,321,4323129.40655172,4327392.44389519
23,322,4179819.40655172,3996132.44389519
23,323,4556949.40655172,4811712.44389519
23,324,4941159.40655172,5182212.44389519
23,325,4097439.40655172,4323912.44389519
23,326,4784889.40655172,5238492.44389519
23,327,4095009.40655172,4136952.44389519
23,328,4242489.40655172,4149192.44389519
23,329,4324299.40655172,4445802.44389519
23,330,4479609.40655172,4755162.44389519
23,331,4423449.40655172,4161252.44389519
23,332,4407909.40655172,4161102.44389519
23,333,4397739.40655172,4216242.44389519
23,334,4068609.40655172,4299582.44389519
23,335,4465239.40655172,4229892.44389519
23,336,4322619.40655172,4167912.44389519
23,337,4410879.40655172,4070832.44389519
23,338,4414929.40655172,4174812.44389519
23,339,4372749.40655172,4379862.44389519
23,340,4260969.40655172,4268172.44389519
23,341,4344219.40655172,4174122.44389519
23,342,4530759.40655172,4981272.44389519
23,343,4414209.40655172,4524642.44389519
23,344,4262559.40655172,4269522.44389519
23,345,4607769.40655172,5156082.44389519
23,346,4288089.40655172,4476012.44389519
23,347,4411029.40655172,3987912.44389519
23,348,4231839.40655172,3986412.44389519
23,349,4393989.40655172,4591392.44389519
23,350,4369899.40655172,4521672.44389519
23,351,4572489.40655172,5051622.44389519
23,352,4292499.40655172,4123602.44389519
23,353,4275939.40655172,4026102.44389519
23,354,4469199.40655172,4252962.44389519
23,355,4294419.40655172,4113012.44389519
23,356,4648629.40655172,5081082.44389519
23,357,4285809.40655172,4093722.44389519
23,358,4528179.40655172,4934652.44389519
23,359,4403919.40655172,4116402.44389519
23,360,4169619.40655172,4235772.44389519
23,361,4410339.40655172,4588812.44389519
23,362,4270689.40655172,4162362.44389519
23,363,4137639.40655172,4369242.44389519
23,364,4906059.40655172,5197152.44389519
23,365,4177059.40655172,4216872.44389519
23,366,4233339.40655172,3930072.44389519
23,367,4331859.40655172,4046442.44389519
23,368,4386159.40655172,4222332.44389519
23,369,4278279.40655172,4085082.44389519
23,370,4307169.40655172,4190112.44389519
23,371,4417809.40655172,4048152.44389519
23,372,4231869.40655172,4060662.44389519
23,373,4563939.40655172,5000502.44389519
23,374,4229469.40655172,3975432.44389519
23,375,4406949.40655172,3995652.44389519
23,376,4352859.40655172,4057392.44389519
23,377,4578549.40655172,4959522.44389519
23,378,4340289.40655172,4109412.44389519
23,379,4197399.40655172,4040322.44389519
23,380,4376799.40655172,4251312.44389519
23,381,4169979.40655172,4242552.44389519
23,382,4574499.40655172,4995162.44389519
23,383,4421889.40655172,4326402.44389519
23,384,4314219.40655172,4272312.44389519
23,385,4263069.40655172,4093152.44389519
23,386,4416039.40655172,4589322.44389519
23,387,4356189.40655172,4156032.44389519
23,388,4236489.40655172,4291752.44389519
23,389,4417509.40655172,4116672.44389519
23,390,4206309.40655172,4174902.44389519
23,391,4922889.40655172,5155092.44389519
23,392,4838049.40655172,5160492.44389519
23,393,4183029.40655172,4411602.44389519
23,394,5084139.40655172,5251272.44389519
23,395,4235829.40655172,3977832.44389519
23,396,4388379.40655172,4167432.44389519
23,397,4763049.40655172,5202252.44389519
23,398,4479399.40655172,4724832.44389519
23,399,4366989.40655172,4473672.44389519
23,400,4443849.40655172,4671042.44389519
23,401,4068789.40655172,4278882.44389519
23,402,4891629.40655172,5321292.44389519
23,403,4548729.40655172,4878102.44389519
23,404,4204239.40655172,4248192.44389519
23,405,4326099.40655172,4134162.44389519
23,406,4169199.40655172,4235232.44389519
23,407,4325019.40655172,4269312.44389519
23,408,4291449.40655172,4038912.44389519
23,409,4400169.40655172,4171152.44389519
23,410,4339839.40655172,4119432.44389519
23,411,4413789.40655172,4196592.44389519
23,412,4135029.40655172,3910962.44389519
23,413,4384209.40655172,4225632.44389519
23,414,4230909.40655172,4031742.44389519
23,415,4382649.40655172,4322052.44389519
23,416,4690479.40655172,5103762.44389519
23,417,4389999.40655172,4568652.44389519
23,418,4368369.40655172,4022502.44389519
23,419,4144779.40655172,3905052.44389519
23,420,4450449.40655172,4134282.44389519
23,421,4236909.40655172,3945102.44389519
23,422,4254849.40655172,4049802.44389519
23,423,4314729.40655172,4031292.44389519
23,424,4272759.40655172,4086012.44389519
23,425,4450059.40655172,4102782.44389519
23,426,4292169.40655172,4140192.44389519
23,427,4443489.40655172,4750392.44389519
23,428,4592889.40655172,5058492.44389519
23,429,4181439.40655172,4249692.44389519
23,430,4133439.40655172,3954492.44389519
23,431,4411329.40655172,4226502.44389519
23,432,4408989.40655172,4078602.44389519
23,433,4142529.40655172,3948252.44389519
23,434,5091969.40655172,5263962.44389519
23,435,4372779.40655172,4038192.44389519
23,436,4180059.40655172,4019562.44389519
23,437,4556829.40655172,4897182.44389519
23,438,4360329.40655172,4243122.44389519
23,439,4338159.40655172,4416492.44389519
23,440,4481409.40655172,4770282.44389519
23,441,4268619.40655172,4043742.44389519
23,442,4101879.40655172,3922782.44389519
23,443,4949799.40655172,5318472.44389519
23,444,4396299.40655172,4278372.44389519
23,445,4273269.40655172,4292982.44389519
23,446,4478589.40655172,4727502.44389519
23,447,4221909.40655172,3907332.44389519
23,448,4369449.40655172,4020792.44389519
23,449,4373199.40655172,4292472.44389519
23,450,4311369.40655172,4143282.44389519
23,451,4308759.40655172,4485942.44389519
23,452,4335819.40655172,4554222.44389519
23,453,4066479.40655172,4037532.44389519
23,454,4345179.40655172,4173792.44389519
23,455,4574289.40655172,4981992.44389519
23,456,4748049.40655172,5186292.44389519
23,457,5108529.40655172,5286642.44389519
23,458,4341939.40655172,4200432.44389519
23,459,4274349.40655172,4435302.44389519
23,460,4417149.40655172,4254792.44389519
23,461,4087089.40655172,4227342.44389519
23,462,4422609.40655172,4559652.44389519
23,463,4395999.40655172,4174632.44389519
23,464,4758459.40655172,5270382.44389519
23,465,4431189.40655172,4198992.44389519
23,466,5067759.40655172,5370222.44389519
23,467,4434909.40655172,4257522.44389519
23,468,4626969.40655172,5111322.44389519
23,469,4394889.40655172,4370832.44389519
23,470,4322019.40655172,4190682.44389519
23,471,4798059.40655172,5167662.44389519
23,472,4376619.40655172,4330662.44389519
23,473,4606629.40655172,5122902.44389519
23,474,4686609.40655172,5141682.44389519
23,475,4423359.40655172,4192242.44389519
23,476,4147179.40655172,4386972.44389519
23,477,4379829.40655172,4256532.44389519
23,478,4591359.40655172,5030142.44389519
23,479,4134459.40655172,3912462.44389519
23,480,4352199.40655172,4470642.44389519
23,481,4466709.40655172,4581912.44389519
23,482,4242789.40655172,4080462.44389519
23,483,4628439.40655172,5026842.44389519
23,484,4357749.40655172,4462092.44389519
23,485,4656069.40655172,5141772.44389519
23,486,4281039.40655172,4142472.44389519
23,487,4100919.40655172,4260822.44389519
23,488,4348779.40655172,4219092.44389519
23,489,4247949.40655172,4058382.44389519
23,490,4728849.40655172,5179002.44389519
23,491,4145439.40655172,4251162.44389519
23,492,4248879.40655172,3965142.44389519
23,493,4145619.40655172,4227762.44389519
23,494,4398129.40655172,4097712.44389519
23,495,4276479.40655172,4116462.44389519
23,496,4265829.40655172,3995112.44389519
23,497,4702569.40655172,5150952.44389519
23,498,4270359.40655172,4157052.44389519
23,499,4068789.40655172,4235802.44389519
23,500,4402959.40655172,4163262.44389519
