project_id,plotid,x,y
36,1,3495016.2869021,3173352.27943289
36,2,3650026.2869021,3176172.27943289
36,3,3432736.2869021,3366042.27943289
36,4,3420016.2869021,3362622.27943289
36,5,3306856.2869021,3193242.27943289
36,6,3553606.2869021,3697302.27943289
36,7,3650806.2869021,3161742.27943289
36,8,3497956.2869021,3157362.27943289
36,9,3385666.2869021,3267912.27943289
36,10,3522856.2869021,3669762.27943289
36,11,3302236.2869021,3674952.27943289
36,12,3657436.2869021,3290262.27943289
36,13,3566896.2869021,3868032.27943289
36,14,3615766.2869021,3397212.27943289
36,15,3704926.2869021,3169362.27943289
36,16,3574966.2869021,3299232.27943289
36,17,3373276.2869021,3304152.27943289
36,18,3419716.2869021,3418692.27943289
36,19,3457186.2869021,3390162.27943289
36,20,3563776.2869021,3149802.27943289
36,21,3248416.2869021,3603942.27943289
36,22,3593116.2869021,3225072.27943289
36,23,3253306.2869021,3655212.27943289
36,24,3451396.2869021,3257682.27943289
36,25,3468556.2869021,3653082.27943289
36,26,3514396.2869021,3338142.27943289
36,27,3315346.2869021,3169782.27943289
36,28,3488356.2869021,3813732.27943289
36,29,3336526.2869021,3275592.27943289
36,30,3385876.2869021,3371352.27943289
36,31,3436126.2869021,3766542.27943289
36,32,3689656.2869021,3305592.27943289
36,33,3373456.2869021,3188682.27943289
36,34,3631276.2869021,3218562.27943289
36,35,3512416.2869021,3241392.27943289
36,36,3400606.2869021,3653622.27943289
36,37,3561166.2869021,3151032.27943289
36,38,3619006.2869021,3232902.27943289
36,39,3559576.2869021,3421632.27943289
36,40,3515176.2869021,3358782.27943289
36,41,3587266.2869021,3185322.27943289
36,42,3582346.2869021,3200172.27943289
36,43,3345346.2869021,3180342.27943289
36,44,3618826.2869021,3162552.27943289
36,45,3448216.2869021,3162912.27943289
36,46,3516646.2869021,3190842.27943289
36,47,3377896.2869021,3345762.27943289
36,48,3340786.2869021,3285192.27943289
36,49,3441526.2869021,3243312.27943289
36,50,3578026.2869021,3184422.27943289
36,51,3676786.2869021,3206682.27943289
36,52,3540916.2869021,3860682.27943289
36,53,3442756.2869021,3638592.27943289
36,54,3433096.2869021,3638112.27943289
36,55,3388906.2869021,3757302.27943289
36,56,3552346.2869021,3555102.27943289
36,57,3541606.2869021,3643212.27943289
36,58,3448906.2869021,3872742.27943289
36,59,3481636.2869021,3311112.27943289
36,60,3553876.2869021,3885852.27943289
36,61,3393796.2869021,3151242.27943289
36,62,3467056.2869021,3625062.27943289
36,63,3465136.2869021,3374532.27943289
36,64,3375076.2869021,3741462.27943289
36,65,3466996.2869021,3672042.27943289
36,66,3418186.2869021,3735432.27943289
36,67,3501496.2869021,3665982.27943289
36,68,3397096.2869021,3752292.27943289
36,69,3493306.2869021,3861012.27943289
36,70,3539176.2869021,4002582.27943289
36,71,3602386.2869021,3160932.27943289
36,72,3397246.2869021,3241422.27943289
36,73,3552886.2869021,3142062.27943289
36,74,3484096.2869021,3750252.27943289
36,75,3381796.2869021,3628092.27943289
36,76,3566266.2869021,3681522.27943289
36,77,3440896.2869021,3927732.27943289
36,78,3421816.2869021,3624042.27943289
36,79,3540256.2869021,3890232.27943289
36,80,3504466.2869021,3792102.27943289
36,81,3590866.2869021,3406212.27943289
36,82,3256366.2869021,3668652.27943289
36,83,3654676.2869021,3167442.27943289
36,84,3490666.2869021,3447342.27943289
36,85,3176536.2869021,3612342.27943289
36,86,3570766.2869021,3672012.27943289
36,87,3572986.2869021,3597342.27943289
36,88,3345316.2869021,3326772.27943289
36,89,3382756.2869021,3759012.27943289
36,90,3682906.2869021,3211092.27943289
36,91,3463726.2869021,3209922.27943289
36,92,3639196.2869021,3150342.27943289
36,93,3626356.2869021,3143172.27943289
36,94,3389566.2869021,3274272.27943289
36,95,3605326.2869021,3366102.27943289
36,96,3573526.2869021,3676662.27943289
36,97,3601816.2869021,3136662.27943289
36,98,3696796.2869021,4147452.27943289
36,99,3434866.2869021,3228102.27943289
36,100,3410866.2869021,3704592.27943289
36,101,3316606.2869021,3291162.27943289
36,102,3476416.2869021,3173742.27943289
36,103,3612706.2869021,3197412.27943289
36,104,3537676.2869021,3167022.27943289
36,105,3420766.2869021,3413022.27943289
36,106,3484216.2869021,3651282.27943289
36,107,3386236.2869021,3193992.27943289
36,108,3358426.2869021,3761292.27943289
36,109,3524596.2869021,3236502.27943289
36,110,3526486.2869021,3641442.27943289
36,111,3376666.2869021,3253512.27943289
36,112,3484726.2869021,3323172.27943289
36,113,3422866.2869021,3741192.27943289
36,114,3588106.2869021,3191682.27943289
36,115,3632866.2869021,3388992.27943289
36,116,3440476.2869021,3894012.27943289
36,117,3495916.2869021,3300132.27943289
36,118,3638956.2869021,3481272.27943289
36,119,3457366.2869021,3701802.27943289
36,120,3513046.2869021,3906882.27943289
36,121,3532006.2869021,3695052.27943289
36,122,3480526.2869021,3538392.27943289
36,123,3539026.2869021,3889242.27943289
36,124,3628906.2869021,3197742.27943289
36,125,3671686.2869021,3219912.27943289
36,126,3676996.2869021,3301602.27943289
36,127,3423406.2869021,3252072.27943289
36,128,3491536.2869021,3803202.27943289
36,129,3627886.2869021,3543042.27943289
36,130,3329026.2869021,4009032.27943289
36,131,3538456.2869021,3857772.27943289
36,132,3665746.2869021,3344652.27943289
36,133,3686926.2869021,3304812.27943289
36,134,3482776.2869021,3384132.27943289
36,135,3575416.2869021,3595182.27943289
36,136,3396646.2869021,3348462.27943289
