project_id,plotid,x,y
5,1,4872947.45558092,2326416.80927841
5,2,4831067.45558092,2444166.80927841
5,3,4976057.45558092,2409936.80927841
5,4,4897727.45558092,2310906.80927841
5,5,4949267.45558092,2267826.80927841
5,6,4962767.45558092,2316216.80927841
5,7,4903457.45558092,2448066.80927841
5,8,4854947.45558092,2384406.80927841
5,9,4837517.45558092,2391426.80927841
5,10,4852787.45558092,2431596.80927841
5,11,5034767.45558092,2301516.80927841
5,12,4933967.45558092,2331186.80927841
5,13,4844417.45558092,2442276.80927841
5,14,4888907.45558092,2409396.80927841
5,15,4999937.45558092,2302836.80927841
5,16,5044457.45558092,2390976.80927841
5,17,4967417.45558092,2345946.80927841
5,18,4945877.45558092,2371956.80927841
5,19,5023127.45558092,2412126.80927841
5,20,5022227.45558092,2426166.80927841
5,21,4826477.45558092,2442726.80927841
5,22,4978757.45558092,2430486.80927841
5,23,4940687.45558092,2370696.80927841
5,24,5016227.45558092,2349516.80927841
5,25,4850267.45558092,2388006.80927841
5,26,4945217.45558092,2320656.80927841
5,27,4929767.45558092,2397636.80927841
5,28,4982627.45558092,2300496.80927841
5,29,5000807.45558092,2425236.80927841
5,30,5036447.45558092,2411436.80927841
5,31,4902437.45558092,2447676.80927841
5,32,4943507.45558092,2428026.80927841
5,33,4975937.45558092,2400156.80927841
5,34,5004677.45558092,2266956.80927841
5,35,5034407.45558092,2424126.80927841
5,36,4957817.45558092,2423826.80927841
5,37,5040227.45558092,2396016.80927841
5,38,4976297.45558092,2347416.80927841
5,39,4975307.45558092,2342616.80927841
5,40,4872887.45558092,2382186.80927841
5,41,4922657.45558092,2381466.80927841
5,42,4869977.45558092,2320296.80927841
5,43,5024867.45558092,2393016.80927841
5,44,4976327.45558092,2454726.80927841
5,45,5018387.45558092,2320656.80927841
5,46,4866737.45558092,2445366.80927841
5,47,4943267.45558092,2416146.80927841
5,48,4989797.45558092,2453346.80927841
5,49,4983707.45558092,2446926.80927841
5,50,5048777.45558092,2287146.80927841
5,51,4949057.45558092,2460426.80927841
5,52,4887137.45558092,2392386.80927841
5,53,4884827.45558092,2452926.80927841
5,54,5016347.45558092,2210796.80927841
5,55,4895447.45558092,2386236.80927841
5,56,5020637.45558092,2365776.80927841
5,57,4920257.45558092,2453886.80927841
5,58,5085197.45558092,2325696.80927841
5,59,4992317.45558092,2217486.80927841
5,60,5045927.45558092,2389626.80927841
5,61,5049857.45558092,2436456.80927841
5,62,4925627.45558092,2286096.80927841
5,63,4965707.45558092,2470806.80927841
5,64,4930817.45558092,2281806.80927841
5,65,4910477.45558092,2422716.80927841
5,66,4972157.45558092,2239446.80927841
5,67,4842377.45558092,2377356.80927841
5,68,5018657.45558092,2319426.80927841
5,69,4954427.45558092,2291346.80927841
5,70,4974467.45558092,2416836.80927841
